,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
267,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
