Time;Altitude;Pressure;Velocity;Temperature;Events;Voltages;
0;2,04E-06;997,8;0;36,1;-;8,90704;
0,05;2,527697;997,5;2,409371;36,1;-;8,90704;
0,1;5,899257;997,1;5,617028;36,1;-;8,90704;
0,15;8,428389;996,8;8,0264;36,1;-;8,90704;
0,2;10,95814;996,5;10,43577;36,1;-;8,90704;
0,25;12,64515;996,3;12,04686;36,1;-;8,90704;
0,3;16,01948;995,9;15,25451;36,1;-;8,90704;
0,35;17,70732;995,7;16,8656;36,1;-;8,90704;
0,4;20,23933;995,4;19,27497;36,1;-;8,90704;
0,45;22,77247;995,1;21,68434;36,1;-;8,90704;
0,5;26,1501;994,7;24,90651;36,1;-;8,90704;
0,55;30,37407;994,2;28,92697;36,1;-;8,90704;
0,6;33,75469;993,8;32,14914;36,1;-;8,90704;
0,65;37,98176;993,3;36,1696;36,1;-;8,90704;
0,7;43,0563;992,7;41,00285;36,1;-;8,90704;
0,75;45,59451;992,4;43,42674;36,1;-;8,90704;
0,8;48,13385;992,1;45,85063;36,1;-;8,90704;
0,85;49,82641;991,9;47,46171;36,1;-;8,90704;
0,9;56,60145;991,1;53,92057;36,1;-;8,90704;
0,95;61,68512;990,5;58,76834;36,1;-;8,90704;
1;65,07597;990,1;61,99051;36,1;-;8,90704;
1,05;65,92359;990;62,80331;36,1;-;8,90704;
1,1;69,31583;989,6;63,63063;36,1;-;8,90704;
1,15;75,25413;988,9;66,08354;36,1;-;8,90704;
1,2;82,04581;988,1;70,14754;36,1;-;8,90704;
1,25;82,04581;988,1;67,73817;36,1;-;8,90704;
1,3;84,59357;987,8;68,55096;36,1;-;8,90704;
1,35;93,09102;986,8;73,44228;36,1;-;8,90704;
1,4;101,5954;985,8;79,93017;36,1;-;8,90704;
1,45;108,4039;985;84,00868;36,1;-;8,90704;
1,5;117,7728;983,9;90,5256;36,1;-;8,90704;
1,55;124,5924;983,1;93,79131;36,1;-;8,90704;
1,6;127,1507;982,8;92,20925;36,1;-;8,90704;
1,65;131,416;982,3;93,05108;36,1;-;8,90704;
1,7;145,9315;980,6;102,8482;36,1;-;8,90704;
1,75;159,6114;979;111,0488;36,1;-;8,90704;
1,8;178,4512;976,8;126,5646;36,1;-;8,90704;
1,85;197,3255;974,6;142,1094;36,1;-;8,90704;
1,9;217,9545;972,2;160,1506;36,1;-;8,90704;
1,95;232,592;970,5;167,6255;36,1;-;8,90704;
10;2003,91;781,8;106,8977;36,2;-;8,926488;
10,05;2024,462;779,8;119,7138;36,2;-;8,926488;
10,1;2046,086;777,7;132,5735;36,2;-;8,926488;
10,15;2061,561;776,2;137,6245;36,2;-;8,926488;
10,2;2072,925;775,1;144,5768;36,2;-;8,926488;
10,25;2080,163;774,4;157,2913;36,2;-;8,926488;
10,3;2084,302;774;171,8927;36,2;-;8,926488;
10,35;2088,443;773,6;181,6463;36,2;-;8,926488;
10,4;2098,801;772,6;191,516;36,2;-;8,926488;
10,45;2108,133;771,7;197,4959;36,2;-;8,926488;
10,5;2112,283;771,3;194,6656;36,2;-;8,926488;
10,55;2114,359;771,1;186,9585;36,2;-;8,926488;
10,6;2111,245;771,4;175,2745;36,2;-;8,926488;
10,65;2107,095;771,8;163,5615;36,2;-;8,926488;
10,7;2106,058;771,9;154,8094;36,2;-;8,926488;
10,75;2108,133;771,7;149,0036;36,2;-;8,926488;
10,8;2112,283;771,3;147,1168;36,2;-;8,926488;
10,85;2117,473;770,8;145,259;36,2;-;8,926488;
10,9;2124,745;770,1;146,333;36,2;-;8,926488;
10,95;2130,981;769,5;144,4752;36,2;-;8,926488;
100;843,1771;901,7;-27,01109;35,8;-;8,965384;
100,05;842,2628;901,8;-27,01109;35,8;-;8,965384;
100,1;841,3481;901,9;-28,7528;35,8;-;8,965384;
100,15;839,5201;902,1;-30,49451;35,8;-;8,965384;
100,2;838,6056;902,2;-31,36537;35,8;-;8,965384;
100,25;838,6056;902,2;-30,49451;35,8;-;8,965384;
100,3;839,5201;902,1;-27,88194;35,8;-;8,965384;
100,35;839,5201;902,1;-25,26937;35,8;-;8,965384;
100,4;839,5201;902,1;-21,77143;35,8;-;8,965384;
100,45;838,6056;902,2;-20,02971;35,8;-;8,965384;
100,5;836,7775;902,4;-19,15886;35,8;-;8,965384;
100,55;834,0362;902,7;-20,02971;35,8;-;8,965384;
100,6;830,3826;903,1;-21,77143;35,8;-;8,965384;
100,65;828,5559;903,3;-21,77143;35,8;-;8,965384;
100,7;827,6424;903,4;-21,77143;35,8;-;8,965384;
100,75;826,7296;903,5;-22,64228;35,8;-;8,965384;
100,8;826,7296;903,5;-20,90057;35,8;-;8,965384;
100,85;825,8168;903,6;-20,90057;35,8;-;8,965384;
100,9;823,991;903,8;-21,77143;35,8;-;8,965384;
100,95;822,1655;904;-22,64228;35,8;-;8,965384;
101;821,2531;904,1;-22,64228;35,8;-;8,965384;
101,05;822,1655;904;-20,02971;35,8;-;8,965384;
101,1;821,2531;904,1;-20,02971;35,8;-;8,965384;
101,15;820,3404;904,2;-20,02971;35,8;-;8,965384;
101,2;819,4282;904,3;-19,15886;35,8;-;8,965384;
101,25;818,5155;904,4;-19,15886;35,8;-;8,965384;
101,3;814,8674;904,8;-22,62777;35,8;-;8,965384;
101,35;813,0435;905;-25,24034;35,8;-;8,965384;
101,4;810,3086;905,3;-27,8384;35,8;-;8,965384;
101,45;807,5744;905,6;-30,43645;35,8;-;8,965384;
101,5;807,5744;905,6;-29,5656;35,8;-;8,965384;
101,55;808,4855;905,5;-26,95303;35,8;-;8,965384;
101,6;811,22;905,2;-21,7424;35,8;-;8,965384;
101,65;813,9551;904,9;-15,66091;35,8;-;8,965384;
101,7;813,0435;905;-14,79006;35,8;-;8,965384;
101,75;811,22;905,2;-15,66091;35,8;-;8,965384;
101,8;811,22;905,2;-14,79006;35,8;-;8,965384;
101,85;809,3967;905,4;-16,53177;35,8;-;8,965384;
101,9;804,8405;905,9;-20,00068;35,8;-;8,965384;
101,95;802,1077;906,2;-20,85703;35,8;-;8,965384;
102;801,1972;906,3;-19,98617;35,7;-;8,965384;
102,05;798,4655;906,6;-21,71337;35,7;-;8,965384;
102,1;797,5547;906,7;-23,45508;35,7;-;8,965384;
102,15;796,6445;906,8;-23,45508;35,7;-;8,965384;
102,2;793,9141;907,1;-25,18229;35,7;-;8,965384;
102,25;792,0939;907,3;-26,03863;35,7;-;8,965384;
102,3;789,3646;907,6;-27,76583;35,7;-;8,965384;
102,35;787,5453;907,8;-26,02411;35,7;-;8,965384;
102,4;785,7264;908;-26,0096;35,7;-;8,965384;
102,45;783,9077;908,2;-25,13874;35,7;-;8,965384;
102,5;782,9988;908,3;-23,41154;35,7;-;8,965384;
102,55;782,0894;908,4;-24,2824;35,7;-;8,965384;
102,6;781,1807;908,5;-26,02411;35,7;-;8,965384;
102,65;780,2719;908,6;-29,49303;35,7;-;8,965384;
102,7;779,3628;908,7;-32,96194;35,7;-;8,965384;
102,75;778,4543;908,8;-32,96194;35,7;-;8,965384;
102,8;776,6369;909;-32,94743;35,7;-;8,965384;
102,85;775,7286;909,1;-33,81828;35,7;-;8,965384;
102,9;775,7286;909,1;-32,07657;35,7;-;8,965384;
102,95;775,7286;909,1;-27,7368;35,7;-;8,965384;
103;777,5453;908,9;-23,41154;35,7;-;8,984831;
103,05;777,5453;908,9;-22,54068;35,7;-;8,984831;
103,1;776,6369;909;-20,81348;35,7;-;8,984831;
103,15;774,8199;909,2;-21,66983;35,7;-;8,984831;
103,2;772,0952;909,5;-23,39703;35,7;-;8,984831;
103,25;771,1874;909,6;-21,66983;35,7;-;8,984831;
103,3;769,3713;909,8;-21,66983;35,7;-;8,984831;
103,35;767,5555;910;-20,79897;35,7;-;8,984831;
103,4;767,5555;910;-19,07177;35,7;-;8,984831;
103,45;768,4631;909,9;-16,47371;35,7;-;8,984831;
103,5;766,648;910,1;-16,47371;35,7;-;8,984831;
103,55;765,7401;910,2;-16,47371;35,7;-;8,984831;
103,6;763,925;910,4;-17,33006;35,7;-;8,984831;
103,65;761,2032;910,7;-19,05726;35,7;-;8,984831;
103,7;758,4822;911;-20,78446;35,7;-;8,984831;
103,75;756,6685;911,2;-21,6408;35,7;-;8,984831;
103,8;754,855;911,4;-22,49714;35,7;-;8,984831;
103,85;753,0423;911,6;-22,49714;35,7;-;8,984831;
103,9;752,1356;911,7;-22,48263;35,7;-;8,984831;
103,95;750,3229;911,9;-24,20983;35,7;-;8,984831;
104;749,417;912;-25,06617;35,7;-;8,965384;
104,05;747,6048;912,2;-28,52057;35,7;-;8,965384;
104,1;746,6991;912,3;-29,37691;35,7;-;8,965384;
104,15;744,8873;912,5;-30,23326;35,7;-;8,965384;
104,2;743,9819;912,6;-29,3624;35,7;-;8,965384;
104,25;743,076;912,7;-27,62069;35,7;-;8,965384;
104,3;743,9819;912,6;-25,89348;35,7;-;8,965384;
104,35;743,9819;912,6;-24,16628;35,7;-;8,965384;
104,4;743,9819;912,6;-22,43909;35,7;-;8,965384;
104,45;743,076;912,7;-23,29543;35,7;-;8,965384;
104,5;742,1707;912,8;-25,02263;35,7;-;8,965384;
104,55;741,265;912,9;-24,15177;35,7;-;8,965384;
104,6;739,4548;913,1;-25,00811;35,7;-;8,965384;
104,65;738,5492;913,2;-24,13726;35,7;-;8,965384;
104,7;736,739;913,4;-23,2664;35,7;-;8,965384;
104,75;734,9296;913,6;-22,39554;35,7;-;8,965384;
104,8;733,1199;913,8;-22,39554;35,7;-;8,965384;
104,85;730,4064;914,1;-23,25188;35,7;-;8,965384;
104,9;729,5016;914,2;-22,38103;35,7;-;8,965384;
104,95;728,5975;914,3;-22,38103;35,7;-;8,965384;
105;726,789;914,5;-22,38103;35,7;-;8,965384;
105,05;724,9808;914,7;-23,25188;35,7;-;8,965384;
105,1;723,173;914,9;-23,25188;35,7;-;8,965384;
105,15;721,366;915,1;-24,12274;35,7;-;8,965384;
105,2;720,462;915,2;-23,25188;35,7;-;8,965384;
105,25;718,655;915,4;-24,12274;35,7;-;8,965384;
105,3;717,7519;915,5;-24,12274;35,7;-;8,965384;
105,35;716,8488;915,6;-25,83543;35,7;-;8,965384;
105,4;715,9453;915,7;-26,69177;35,7;-;8,965384;
105,45;715,0424;915,8;-27,54811;35,7;-;8,965384;
105,5;714,139;915,9;-27,54811;35,7;-;8,965384;
105,55;713,2363;916;-27,54811;35,7;-;8,965384;
105,6;713,2363;916;-26,69177;35,7;-;8,965384;
105,65;713,2363;916;-24,96457;35,7;-;8,965384;
105,7;713,2363;916;-24,10823;35,7;-;8,965384;
105,75;713,2363;916;-22,38103;35,7;-;8,965384;
105,8;712,3337;916,1;-21,51017;35,7;-;8,965384;
105,85;710,528;916,3;-21,49566;35,7;-;8,965384;
105,9;707,8204;916,6;-21,49566;35,7;-;8,965384;
105,95;706,0157;916,8;-22,352;35,7;-;8,965384;
106;703,3093;917,1;-24,0792;35,7;-;8,965384;
106,05;700,6031;917,4;-24,93554;35,7;-;8,965384;
106,1;698,8;917,6;-24,92103;35,7;-;8,965384;
106,15;697,8981;917,7;-24,05017;35,7;-;8,965384;
106,2;695,1939;918;-24,892;35,7;-;8,965384;
106,25;695,1939;918;-24,03566;35,7;-;8,965384;
106,3;694,2928;918,1;-23,1648;35,7;-;8,965384;
106,35;693,3914;918,2;-23,1648;35,7;-;8,965384;
106,4;692,4904;918,3;-23,1648;35,7;-;8,965384;
106,45;691,5891;918,4;-23,1648;35,7;-;8,965384;
106,5;689,7876;918,6;-24,02114;35,7;-;8,965384;
106,55;688,8865;918,7;-24,02114;35,7;-;8,965384;
106,6;687,986;918,8;-24,02114;35,7;-;8,965384;
106,65;687,085;918,9;-24,87749;35,7;-;8,965384;
106,7;687,085;918,9;-24,87749;35,7;-;8,965384;
106,75;686,1847;919;-25,73383;35,7;-;8,965384;
106,8;685,2844;919,1;-26,59017;35,7;-;8,965384;
106,85;685,2844;919,1;-25,73383;35,7;-;8,965384;
106,9;683,4835;919,3;-25,73383;35,7;-;8,965384;
106,95;682,583;919,4;-24,00663;35,7;-;8,965384;
107;680,7831;919,6;-24,00663;35,7;-;8,965384;
107,05;679,8828;919,7;-22,27943;35,7;-;8,965384;
107,1;678,0829;919,9;-21,40857;35,7;-;8,965384;
107,15;677,1833;920;-20,55223;35,7;-;8,965384;
107,2;675,384;920,2;-21,40857;35,7;-;8,965384;
107,25;673,5848;920,4;-20,55223;35,7;-;8,965384;
107,3;671,7866;920,6;-22,26492;35,7;-;8,965384;
107,35;669,9881;920,8;-23,12126;35,7;-;8,965384;
107,4;668,1899;921;-23,9776;35,7;-;8,965384;
107,45;667,2913;921,1;-23,9776;35,7;-;8,965384;
107,5;665,4936;921,3;-24,83394;35,7;-;8,965384;
107,55;664,5946;921,4;-23,9776;35,7;-;8,965384;
107,6;662,7979;921,6;-24,83394;35,7;-;8,965384;
107,65;661,8992;921,7;-24,83394;35,7;-;8,965384;
107,7;660,1024;921,9;-25,69028;35,7;-;8,965384;
107,75;659,2045;922;-26,54663;35,7;-;8,965384;
107,8;658,3065;922,1;-26,54663;35,7;-;8,965384;
107,85;657,4082;922,2;-26,54663;35,7;-;8,965384;
107,9;656,5104;922,3;-27,40297;35,7;-;8,965384;
107,95;655,6122;922,4;-26,54663;35,7;-;8,965384;
108;653,8171;922,6;-27,40297;35,7;-;8,984831;
108,05;652,9191;922,7;-26,54663;35,7;-;8,984831;
108,1;651,124;922,9;-27,40297;35,7;-;8,984831;
108,15;651,124;922,9;-25,69028;35,7;-;8,984831;
108,2;649,3297;923,1;-26,54663;35,7;-;8,984831;
108,25;648,4321;923,2;-25,69028;35,7;-;8,984831;
108,3;647,5352;923,3;-24,83394;35,7;-;8,984831;
108,35;646,6378;923,4;-23,9776;35,7;-;8,984831;
108,4;645,741;923,5;-23,12126;35,7;-;8,984831;
108,45;643,9471;923,7;-23,12126;35,7;-;8,984831;
108,5;643,0505;923,8;-23,12126;35,7;-;8,984831;
108,55;642,1534;923,9;-22,26492;35,7;-;8,984831;
108,6;641,2571;924;-22,26492;35,7;-;8,984831;
108,65;641,2571;924;-20,55223;35,7;-;8,984831;
108,7;640,3607;924,1;-20,55223;35,7;-;8,984831;
108,75;639,464;924,2;-19,69588;35,7;-;8,984831;
108,8;638,5678;924,3;-19,69588;35,7;-;8,984831;
108,85;637,6712;924,4;-19,69588;35,7;-;8,984831;
108,9;634,9828;924,7;-21,39406;35,7;-;8,984831;
108,95;634,087;924,8;-21,39406;35,7;-;8,984831;
109;633,1908;924,9;-21,39406;35,7;-;8,965384;
109,05;631,3997;925,1;-21,39406;35,7;-;8,965384;
109,1;629,6083;925,3;-22,2504;35,7;-;8,965384;
109,15;628,7124;925,4;-21,39406;35,7;-;8,965384;
109,2;626,922;925,6;-23,09223;35,7;-;8,965384;
109,25;626,0264;925,7;-22,23588;35,7;-;8,965384;
109,3;624,236;925,9;-23,07771;35,7;-;8,965384;
109,35;623,3411;926;-23,07771;35,7;-;8,965384;
109,4;623,3411;926;-22,22137;35,7;-;8,965384;
109,45;621,5511;926,2;-23,0632;35,7;-;8,965384;
109,5;619,7615;926,4;-23,04869;35,7;-;8,965384;
109,55;618,8671;926,5;-23,04869;35,7;-;8,965384;
109,6;618,8671;926,5;-22,19234;35,7;-;8,965384;
109,65;618,8671;926,5;-21,336;35,7;-;8,965384;
109,7;618,8671;926,5;-21,336;35,7;-;8,965384;
109,75;618,8671;926,5;-20,47966;35,7;-;8,965384;
109,8;618,8671;926,5;-19,62331;35,7;-;8,965384;
109,85;617,9727;926,6;-19,62331;35,7;-;8,965384;
109,9;615,289;926,9;-21,32148;35,7;-;8,965384;
109,95;612,6065;927,2;-21,32148;35,7;-;8,965384;
11;2138,262;768,8;143,6043;36,2;-;8,965384;
11,05;2144,507;768,2;133,9233;36,2;-;8,965384;
11,1;2151,798;767,5;121,2814;36,2;-;8,965384;
11,15;2159,094;766,8;107,6379;36,2;-;8,965384;
11,2;2167,44;766;100,8598;36,2;-;8,965384;
11,25;2175,792;765,2;97,98594;36,2;-;8,965384;
11,3;2188,334;764;103,0369;36,2;-;8,965384;
11,35;2199,844;762,9;110,0473;36,2;-;8,965384;
11,4;2213,465;761,6;119,0752;36,2;-;8,965384;
11,45;2225,005;760,5;120,1928;36,2;-;8,965384;
11,5;2233,406;759,7;119,3074;36,2;-;8,965384;
11,55;2240,763;759;122,3699;36,2;-;8,965384;
11,6;2246,022;758,5;125,4034;36,2;-;8,965384;
11,65;2249,178;758,2;131,3688;36,2;-;8,965384;
11,7;2252,335;757,9;138,3211;36,2;-;8,965384;
11,75;2260,76;757,1;147,3345;36,2;-;8,965384;
11,8;2270,246;756,2;154,3884;36,2;-;8,965384;
11,85;2274,466;755,8;154,461;36,2;-;8,965384;
11,9;2278,686;755,4;153,5321;36,2;-;8,965384;
11,95;2281,854;755,1;149,6278;36,2;-;8,965384;
110;610,8184;927,4;-22,16331;35,7;-;8,965384;
110,05;608,1371;927,7;-23,86148;35,7;-;8,965384;
110,1;606,3498;927,9;-23,84697;35,7;-;8,965384;
110,15;606,3498;927,9;-22,13428;35,7;-;8,965384;
110,2;605,4565;928;-22,13428;35,7;-;8,965384;
110,25;605,4565;928;-20,43612;35,7;-;8,965384;
110,3;606,3498;927,9;-18,72343;35,7;-;8,965384;
110,35;606,3498;927,9;-17,02526;35,7;-;8,965384;
110,4;607,2437;927,8;-15,31257;35,7;-;8,965384;
110,45;606,3498;927,9;-16,16891;35,7;-;8,965384;
110,5;606,3498;927,9;-14,47074;35,7;-;8,965384;
110,55;605,4565;928;-13,62891;35,7;-;8,965384;
110,6;604,5634;928,1;-13,62891;35,7;-;8,965384;
110,65;602,7766;928,3;-15,32708;35,7;-;8,965384;
110,7;603,6697;928,2;-14,47074;35,7;-;8,965384;
110,75;604,5634;928,1;-13,6144;35,7;-;8,965384;
110,8;605,4565;928;-12,75806;35,7;-;8,965384;
110,85;603,6697;928,2;-14,45623;35,7;-;8,965384;
110,9;603,6697;928,2;-13,59989;35,7;-;8,965384;
110,95;602,7766;928,3;-11,90171;35,7;-;8,965384;
111;600,0975;928,6;-11,90171;35,7;-;8,965384;
111,05;598,3115;928,8;-11,90171;35,7;-;8,965384;
111,1;595,6335;929,1;-11,90171;35,7;-;8,965384;
111,15;593,8483;929,3;-11,90171;35,7;-;8,965384;
111,2;591,1715;929,6;-14,45623;35,7;-;8,965384;
111,25;588,4948;929,9;-16,1544;35,7;-;8,965384;
111,3;585,8193;930,2;-18,70891;35,7;-;8,965384;
111,35;582,2534;930,6;-22,9616;35,7;-;8,965384;
111,4;579,579;930,9;-25,5016;35,7;-;8,965384;
111,45;577,7972;931,1;-28,05611;35,7;-;8,965384;
111,5;576,9058;931,2;-28,0416;35,7;-;8,965384;
111,55;576,0151;931,3;-28,88343;35,7;-;8,965384;
111,6;576,0151;931,3;-28,02708;35,7;-;8,965384;
111,65;576,0151;931,3;-27,17074;35,7;-;8,965384;
111,7;574,2334;931,5;-27,17074;35,7;-;8,965384;
111,75;572,452;931,7;-29,72526;35,7;-;8,965384;
111,8;572,452;931,7;-30,5816;35,7;-;8,965384;
111,85;572,452;931,7;-31,43794;35,7;-;8,965384;
111,9;572,452;931,7;-29,73977;35,7;-;8,965384;
111,95;570,6708;931,9;-31,43794;35,7;-;8,965384;
112;569,7807;932;-31,42343;35,6;-;8,984831;
112,05;568,8906;932,1;-29,71074;35,6;-;8,984831;
112,1;567,1101;932,3;-29,71074;35,6;-;8,984831;
112,15;565,33;932,5;-28,8544;35,6;-;8,984831;
112,2;565,33;932,5;-27,15623;35,6;-;8,984831;
112,25;564,4402;932,6;-25,44354;35,6;-;8,984831;
112,3;564,4402;932,6;-22,88903;35,6;-;8,984831;
112,35;564,4402;932,6;-20,33451;35,6;-;8,984831;
112,4;564,4402;932,6;-16,93817;35,6;-;8,984831;
112,45;565,33;932,5;-13,55634;35,6;-;8,984831;
112,5;565,33;932,5;-11,85817;35,6;-;8,984831;
112,55;564,4402;932,6;-11,85817;35,6;-;8,984831;
112,6;562,6605;932,8;-12,71451;35,6;-;8,984831;
112,65;562,6605;932,8;-12,71451;35,6;-;8,984831;
112,7;562,6605;932,8;-12,71451;35,6;-;8,984831;
112,75;559,1021;933,2;-14,39817;35,6;-;8,984831;
112,8;553,7672;933,8;-17,78;35,6;-;8,984831;
112,85;551,1007;934,1;-20,32;35,6;-;8,984831;
112,9;549,3233;934,3;-22,01817;35,6;-;8,984831;
112,95;547,5463;934,5;-23,71634;35,6;-;8,984831;
113;545,7695;934,7;-23,71634;35,6;-;8,965384;
113,05;543,1051;935;-25,41451;35,6;-;8,965384;
113,1;542,2173;935,1;-25,41451;35,6;-;8,965384;
113,15;541,3291;935,2;-24,55817;35,6;-;8,965384;
113,2;540,4415;935,3;-23,70183;35,6;-;8,965384;
113,25;539,5534;935,4;-24,54366;35,6;-;8,965384;
113,3;538,666;935,5;-24,54366;35,6;-;8,965384;
113,35;537,7786;935,6;-25,38548;35,6;-;8,965384;
113,4;536,8907;935,7;-26,22731;35,6;-;8,965384;
113,45;538,666;935,5;-24,54366;35,6;-;8,965384;
113,5;537,7786;935,6;-26,22731;35,6;-;8,965384;
113,55;536,8907;935,7;-27,06914;35,6;-;8,965384;
113,6;535,1157;935,9;-27,91097;35,6;-;8,965384;
113,65;532,4542;936,2;-28,7528;35,6;-;8,965384;
113,7;530,68;936,4;-30,43645;35,6;-;8,965384;
113,75;528,9067;936,6;-32,12011;35,6;-;8,965384;
113,8;527,1331;936,8;-30,42194;35,6;-;8,965384;
113,85;526,2462;936,9;-26,18377;35,6;-;8,965384;
113,9;525,3599;937;-24,4856;35,6;-;8,965384;
113,95;525,3599;937;-22,78743;35,6;-;8,965384;
114;524,4736;937,1;-21,93108;35,6;-;8,965384;
114,05;525,3599;937;-19,39108;35,6;-;8,965384;
114,1;525,3599;937;-16,85109;35,6;-;8,965384;
114,15;524,4736;937,1;-16,85109;35,6;-;8,965384;
114,2;523,5869;937,2;-16,85109;35,6;-;8,965384;
114,25;521,8143;937,4;-17,69291;35,6;-;8,965384;
114,3;520,0425;937,6;-18,53474;35,6;-;8,965384;
114,35;519,1562;937,7;-18,53474;35,6;-;8,965384;
114,4;519,1562;937,7;-17,69291;35,6;-;8,965384;
114,45;518,2704;937,8;-17,69291;35,6;-;8,965384;
114,5;517,3843;937,9;-20,2184;35,6;-;8,965384;
114,55;517,3843;937,9;-19,37657;35,6;-;8,965384;
114,6;515,6133;938,1;-20,2184;35,6;-;8,965384;
114,65;514,7274;938,2;-19,37657;35,6;-;8,965384;
114,7;512,9562;938,4;-18,52023;35,6;-;8,965384;
114,75;510,3004;938,7;-19,36206;35,6;-;8,965384;
114,8;508,5301;938,9;-19,36206;35,6;-;8,965384;
114,85;506,7605;939,1;-19,36206;35,6;-;8,965384;
114,9;504,1058;939,4;-21,04572;35,6;-;8,965384;
114,95;503,2214;939,5;-21,04572;35,6;-;8,965384;
115;502,3371;939,6;-21,88754;35,6;-;8,965384;
115,05;501,4522;939,7;-21,88754;35,6;-;8,965384;
115,1;500,5681;939,8;-23,5712;35,6;-;8,965384;
115,15;500,5681;939,8;-23,5712;35,6;-;8,965384;
115,2;499,6834;939,9;-23,5712;35,6;-;8,965384;
115,25;499,6834;939,9;-22,72937;35,6;-;8,965384;
115,3;498,7994;940;-21,88754;35,6;-;8,965384;
115,35;497,9155;940,1;-21,04572;35,6;-;8,965384;
115,4;497,031;940,2;-21,04572;35,6;-;8,965384;
115,45;497,031;940,2;-21,04572;35,6;-;8,965384;
115,5;497,031;940,2;-20,20388;35,6;-;8,965384;
115,55;496,1472;940,3;-20,20388;35,6;-;8,965384;
115,6;497,031;940,2;-19,36206;35,6;-;8,965384;
115,65;497,031;940,2;-17,6784;35,6;-;8,965384;
115,7;497,9155;940,1;-15,99474;35,6;-;8,965384;
115,75;497,9155;940,1;-14,31109;35,6;-;8,965384;
115,8;497,031;940,2;-12,62743;35,6;-;8,965384;
115,85;497,031;940,2;-10,94377;35,6;-;8,965384;
115,9;495,263;940,4;-10,94377;35,6;-;8,965384;
115,95;494,3793;940,5;-9,260114;35,6;-;8,965384;
116;492,6117;940,7;-10,10194;35,6;-;8,965384;
116,05;491,7283;940,8;-10,10194;35,6;-;8,965384;
116,1;490,8445;940,9;-10,10194;35,6;-;8,965384;
116,15;489,9612;941;-10,10194;35,6;-;8,965384;
116,2;487,3113;941,3;-12,62743;35,6;-;8,965384;
116,25;485,5449;941,5;-13,46926;35,6;-;8,965384;
116,3;482,8962;941,8;-15,99474;35,6;-;8,965384;
116,35;480,2481;942,1;-17,6784;35,6;-;8,965384;
116,4;476,7181;942,5;-20,20388;35,6;-;8,965384;
116,45;474,0716;942,8;-21,88754;35,6;-;8,965384;
116,5;471,4258;943,1;-24,41303;35,6;-;8,965384;
116,55;470,5437;943,2;-25,25486;35,6;-;8,965384;
116,6;469,6622;943,3;-25,25486;35,6;-;8,965384;
116,65;468,7802;943,4;-26,93851;35,6;-;8,965384;
116,7;466,1358;943,7;-29,464;35,6;-;8,965384;
116,75;464,373;943,9;-31,98948;35,6;-;8,965384;
116,8;462,6111;944,1;-33,67314;35,6;-;8,965384;
116,85;461,7297;944,2;-33,67314;35,6;-;8,965384;
116,9;460,8489;944,3;-34,51497;35,6;-;8,965384;
116,95;460,8489;944,3;-32,83131;35,6;-;8,965384;
117;459,9677;944,4;-32,83131;35,6;-;8,965384;
117,05;458,2066;944,6;-32,83131;35,6;-;8,965384;
117,1;457,3256;944,7;-32,83131;35,6;-;8,965384;
117,15;459,0871;944,5;-30,30583;35,6;-;8,965384;
117,2;459,0871;944,5;-29,464;35,6;-;8,965384;
117,25;458,2066;944,6;-27,78034;35,6;-;8,965384;
117,3;456,4452;944,8;-27,78034;35,6;-;8,965384;
117,35;454,6841;945;-26,93851;35,6;-;8,965384;
117,4;453,804;945,1;-25,25486;35,6;-;8,965384;
117,45;452,0433;945,3;-23,5712;35,6;-;8,965384;
117,5;450,283;945,5;-22,72937;35,6;-;8,965384;
117,55;448,523;945,7;-21,87303;35,6;-;8,965384;
117,6;447,6433;945,8;-21,87303;35,6;-;8,965384;
117,65;447,6433;945,8;-21,0312;35,6;-;8,965384;
117,7;448,523;945,7;-19,34754;35,6;-;8,965384;
117,75;448,523;945,7;-16,82206;35,6;-;8,965384;
117,8;447,6433;945,8;-15,98023;35,6;-;8,965384;
117,85;447,6433;945,8;-14,29657;35,6;-;8,965384;
117,9;445,8837;946;-15,12389;35,6;-;8,965384;
117,95;445,8837;946;-14,28206;35,6;-;8,965384;
118;445,0043;946,1;-15,12389;35,6;-;9,004278;
118,05;445,0043;946,1;-14,28206;35,6;-;9,004278;
118,1;441,4864;946,5;-15,9512;35,6;-;9,004278;
118,15;438,849;946,8;-17,62034;35,6;-;9,004278;
118,2;436,2122;947,1;-21,81497;35,6;-;9,004278;
118,25;434,4546;947,3;-23,48411;35,6;-;9,004278;
118,3;432,6973;947,5;-24,31143;35,6;-;9,004278;
118,35;430,9403;947,7;-24,29691;35,6;-;9,004278;
118,4;430,0621;947,8;-23,45508;35,6;-;9,004278;
118,45;430,0621;947,8;-22,61326;35,6;-;9,004278;
118,5;430,0621;947,8;-20,9296;35,6;-;9,004278;
118,55;429,1835;947,9;-20,08777;35,6;-;9,004278;
118,6;428,3056;948;-19,26046;35,6;-;9,004278;
118,65;428,3056;948;-18,41863;35,6;-;9,004278;
118,7;428,3056;948;-18,41863;35,6;-;9,004278;
118,75;427,4277;948,1;-20,10228;35,6;-;9,004278;
118,8;427,4277;948,1;-20,10228;35,6;-;9,004278;
118,85;426,5493;948,2;-20,10228;35,6;-;9,004278;
118,9;425,6716;948,3;-20,94411;35,6;-;9,004278;
118,95;423,9157;948,5;-20,94411;35,6;-;9,004278;
