T,Alt,Veloc,Filt_Alt,FVeloc,LDA,LowV,Apogee,N-O,Drogue,Main
0,4,80.00,0.80,16.00,0,0,0,0,0,0
50,36,640.00,7.84,140.80,0,0,0,0,0,0
100,8,-560.00,7.87,0.64,0,0,0,0,0,0
150,60,1040.00,18.30,208.51,0,0,0,0,0,0
200,36,-480.00,21.84,70.81,0,0,0,0,0,0
250,62,520.00,29.87,160.65,0,0,0,0,0,0
300,116,1080.00,47.10,344.52,0,0,0,0,0,0
350,112,-80.00,60.08,259.61,0,0,0,0,0,0
400,74,-760.00,62.86,55.69,0,0,0,0,0,0
450,118,880.00,73.89,220.55,0,0,0,0,0,0
500,132,280.00,85.51,232.44,0,0,0,0,0,0
550,104,-560.00,89.21,73.95,0,0,0,0,0,0
600,144,800.00,100.17,219.16,0,0,0,0,0,0
650,128,-320.00,105.73,111.33,0,0,0,0,0,0
700,214,1720.00,127.39,433.06,0,0,0,0,0,0
750,216,40.00,145.11,354.45,0,0,0,0,0,0
800,168,-960.00,149.69,91.56,0,0,0,0,0,0
850,212,880.00,162.15,249.25,0,0,0,0,0,0
900,180,-640.00,165.72,71.40,0,0,0,0,0,0
950,274,1880.00,187.38,433.12,0,0,0,0,0,0
1000,284,200.00,206.70,386.50,284,0,0,0,0,0
1050,292,160.00,223.76,341.20,0,0,0,0,0,0
1100,266,-520.00,232.21,168.96,0,0,0,0,0,0
1150,332,1320.00,252.17,399.17,0,0,0,0,0,0
1200,338,120.00,269.33,343.33,0,0,0,0,0,0
1250,376,760.00,290.67,426.67,0,0,0,0,0,0
1300,414,760.00,315.33,493.33,0,0,0,0,0,0
1350,400,-280.00,332.27,338.67,0,0,0,0,0,0
1400,434,680.00,352.61,406.93,0,0,0,0,0,0
1450,482,960.00,378.49,517.55,0,0,0,0,0,0
1500,504,440.00,403.59,502.04,0,0,0,0,0,0
1550,552,960.00,433.27,593.63,0,0,0,0,0,0
1600,534,-360.00,453.42,402.90,0,0,0,0,0,0
1650,580,920.00,478.74,506.32,0,0,0,0,0,0
1700,614,680.00,505.79,541.06,0,0,0,0,0,0
1750,586,-560.00,521.83,320.85,0,0,0,0,0,0
1800,644,1160.00,546.26,488.68,0,0,0,0,0,0
1850,636,-160.00,564.21,358.94,0,0,0,0,0,0
1900,662,520.00,583.77,391.15,0,0,0,0,0,0
1950,766,2080.00,620.22,728.92,0,0,0,0,0,0
2000,796,600.00,655.37,703.14,0,0,0,0,0,0
2050,808,240.00,685.90,610.51,0,0,0,0,0,0
2100,852,880.00,719.12,664.41,0,0,0,0,0,0
2150,912,1200.00,757.69,771.53,0,0,0,0,0,0
2200,966,1080.00,799.36,833.22,0,0,0,0,0,0
2250,936,-600.00,826.68,546.58,0,0,0,0,0,0
2300,994,1160.00,860.15,669.26,0,0,0,0,0,0
2350,1014,400.00,890.92,615.41,0,0,0,0,0,0
2400,1112,1960.00,935.13,884.33,0,0,0,0,0,0
2450,1172,1200.00,982.51,947.46,0,0,0,0,0,0
2500,1210,760.00,1028.01,909.97,0,0,0,0,0,0
2550,1220,200.00,1066.40,767.98,0,0,0,0,0,0
2600,1160,-1200.00,1085.12,374.38,0,0,0,0,0,0
2650,1202,840.00,1108.50,467.50,0,0,0,0,0,0
2700,1278,1520.00,1142.40,678.00,0,0,0,0,0,0
2750,1338,1200.00,1181.52,782.40,0,0,0,0,0,0
2800,1390,1040.00,1223.22,833.92,0,0,0,0,0,0
2850,1446,1120.00,1267.77,891.14,0,0,0,0,0,0
2900,1554,2160.00,1325.02,1144.91,0,0,0,0,0,0
2950,1578,480.00,1375.61,1011.93,0,0,0,0,0,0
3000,1648,1400.00,1430.09,1089.54,0,0,0,0,0,0
3050,1704,1120.00,1484.87,1095.63,0,0,0,0,0,0
3100,1764,1200.00,1540.70,1116.51,0,0,0,0,0,0
3150,1836,1440.00,1599.76,1181.21,0,0,0,0,0,0
3200,1872,720.00,1654.21,1088.96,0,0,0,0,0,0
3250,1946,1480.00,1712.57,1167.17,0,0,0,0,0,0
3300,2004,1160.00,1770.85,1165.74,0,0,0,0,0,0
3350,2050,920.00,1826.68,1116.59,0,0,0,0,0,0
3400,2116,1320.00,1884.55,1157.27,0,0,0,0,0,0
3450,2210,1880.00,1949.64,1301.82,0,0,0,0,0,0
3500,2236,520.00,2006.91,1145.45,0,0,0,0,0,0
3550,2296,1200.00,2064.73,1156.36,0,0,0,0,0,0
3600,2272,-480.00,2106.18,829.09,0,0,0,0,0,0
3650,2412,2800.00,2167.35,1223.27,0,0,0,0,0,0
3700,2456,880.00,2225.08,1154.62,0,0,0,0,0,0
3750,2558,2040.00,2291.66,1331.69,0,0,0,0,0,0
3800,2642,1680.00,2361.73,1401.36,0,0,0,0,0,0
3850,2692,1000.00,2427.78,1321.08,0,0,0,0,0,0
3900,2636,-1120.00,2469.43,832.87,0,0,0,0,0,0
3950,2708,1440.00,2517.14,954.29,0,0,0,0,0,0
4000,2716,160.00,2556.91,795.43,0,0,0,0,0,0
4050,2802,1720.00,2605.93,980.35,0,0,0,0,0,0
4100,2826,480.00,2649.94,880.28,0,0,0,0,0,0
4150,2868,840.00,2693.56,872.22,0,0,0,0,0,0
4200,2946,1560.00,2744.04,1009.78,0,0,0,0,0,0
4250,2986,800.00,2792.44,967.82,0,0,0,0,0,0
4300,3060,1480.00,2845.95,1070.26,0,0,0,0,0,0
4350,3086,520.00,2893.96,960.21,0,0,0,0,0,0
4400,3146,1200.00,2944.37,1008.16,0,0,0,0,0,0
4450,3190,880.00,2993.49,982.53,0,0,0,0,0,0
4500,3194,80.00,3033.59,802.03,0,0,0,0,0,0
4550,3272,1560.00,3081.28,953.62,0,0,0,0,0,0
4600,3272,0.00,3119.42,762.90,0,0,0,0,0,0
4650,3340,1360.00,3163.54,882.32,0,0,0,0,0,0
4700,3494,3080.00,3229.63,1321.86,0,0,0,0,0,0
4750,3484,-200.00,3280.50,1017.48,0,0,0,0,0,0
4800,3528,880.00,3330.00,989.99,0,0,0,0,0,0
4850,3608,1600.00,3385.60,1111.99,0,0,0,0,0,0
4900,3628,400.00,3434.08,969.59,0,0,0,0,0,0
4950,3682,1080.00,3483.67,991.67,0,0,0,0,0,0
5000,3748,1320.00,3536.53,1057.34,0,0,0,0,0,0
5050,3764,320.00,3582.03,909.87,0,0,0,0,0,0
5100,3882,2360.00,3642.02,1199.90,0,0,0,0,0,0
5150,3946,1280.00,3702.82,1215.92,0,0,0,0,0,0
5200,3926,-400.00,3747.45,892.73,0,0,0,0,0,0
5250,3974,960.00,3792.76,906.19,0,0,0,0,0,0
5300,4032,1160.00,3840.61,956.95,0,0,0,0,0,0
5350,4064,640.00,3885.29,893.56,0,0,0,0,0,0
5400,4108,880.00,3929.83,890.85,0,0,0,0,0,0
5450,4138,600.00,3971.46,832.68,0,0,0,0,0,0
5500,4190,1040.00,4015.17,874.14,0,0,0,0,0,0
5550,4198,160.00,4051.74,731.31,0,0,0,0,0,0
5600,4274,1520.00,4096.19,889.05,0,0,0,0,0,0
5650,3996,-5560.00,4076.15,-400.76,0,0,0,0,0,0
5700,4096,2000.00,4080.12,79.39,0,0,0,0,0,0
5750,4210,2280.00,4106.10,519.52,0,0,0,0,0,0
5800,4282,1440.00,4141.28,703.61,0,0,0,0,0,0
5850,4378,1920.00,4188.62,946.88,0,0,0,0,0,0
5900,4474,1920.00,4245.70,1141.51,0,0,0,0,0,0
5950,4502,560.00,4296.96,1025.21,0,0,0,0,0,0
6000,4566,1280.00,4350.77,1076.17,0,0,0,0,0,0
6050,4612,920.00,4403.01,1044.93,0,0,0,0,0,0
6100,4674,1240.00,4457.21,1083.95,0,0,0,0,0,0
6150,4676,40.00,4500.97,875.16,0,0,0,0,0,0
6200,4756,1600.00,4551.97,1020.13,0,0,0,0,0,0
6250,4770,280.00,4595.58,872.10,0,0,0,0,0,0
6300,4832,1240.00,4642.86,945.68,0,0,0,0,0,0
6350,4908,1520.00,4695.89,1060.55,0,0,0,0,0,0
6400,4914,120.00,4739.51,872.43,0,0,0,0,0,0
6450,4982,1360.00,4788.01,969.95,0,0,0,0,0,0
6500,5080,1960.00,4846.41,1167.96,0,0,0,0,0,0
6550,5100,400.00,4897.13,1014.37,0,0,0,0,0,0
6600,5076,-480.00,4932.90,715.50,0,0,0,0,0,0
6650,5178,2040.00,4981.92,980.39,0,0,0,0,0,0
6700,5224,920.00,5030.34,968.32,0,0,0,0,0,0
6750,5308,1680.00,5085.87,1110.65,0,0,0,0,0,0
6800,5290,-360.00,5126.70,816.52,0,0,0,0,0,0
6850,5390,2000.00,5179.36,1053.21,0,0,0,0,0,0
6900,5310,-1600.00,5205.49,522.58,0,0,0,0,0,0
6950,5350,800.00,5234.39,578.06,0,0,0,0,0,0
7000,5416,1320.00,5270.71,726.45,0,0,0,0,0,0
7050,5478,1240.00,5312.17,829.16,0,0,0,0,0,0
7100,5450,-560.00,5339.73,551.33,0,0,0,0,0,0
7150,5476,520.00,5366.99,545.06,0,0,0,0,0,0
7200,5500,480.00,5393.59,532.05,0,0,0,0,0,0
7250,5554,1080.00,5425.67,641.64,0,0,0,0,0,0
7300,5592,760.00,5458.94,665.31,0,0,0,0,0,0
7350,5652,1200.00,5497.55,772.25,0,0,0,0,0,0
7400,5654,40.00,5528.84,625.80,0,0,0,0,0,0
7450,5780,2520.00,5579.07,1004.64,0,0,0,0,0,0
7500,5806,520.00,5624.46,907.71,0,0,0,0,0,0
7550,5730,-1520.00,5645.57,422.17,0,0,0,0,0,0
7600,5854,2480.00,5687.25,833.73,0,0,0,0,0,0
7650,5906,1040.00,5731.00,874.99,0,0,0,0,0,0
7700,5896,-200.00,5764.00,659.99,0,0,0,0,0,0
7750,5934,760.00,5798.00,679.99,0,0,0,0,0,0
7800,6014,1600.00,5841.20,863.99,0,0,0,0,0,0
7850,5960,-1080.00,5864.96,475.20,0,0,0,0,0,0
7900,6092,2640.00,5910.37,908.15,0,0,0,0,0,0
7950,6114,440.00,5951.09,814.52,0,0,0,0,0,0
8000,6144,600.00,5989.68,771.62,0,0,0,0,0,0
8050,6136,-160.00,6018.94,585.29,0,0,0,0,0,0
8100,6220,1680.00,6059.15,804.24,0,0,0,0,0,0
8150,6260,800.00,6099.32,803.39,0,0,0,0,0,0
8200,6258,-40.00,6131.06,634.72,0,0,0,0,0,0
8250,6316,1160.00,6168.05,739.77,0,0,0,0,0,0
8300,6398,1640.00,6214.04,919.81,0,0,0,0,0,0
8350,6436,760.00,6258.43,887.85,0,0,0,0,0,0
8400,6488,1040.00,6304.34,918.28,0,0,0,0,0,0
8450,6428,-1200.00,6329.07,494.63,0,0,0,0,0,0
8500,6508,1600.00,6364.86,715.70,0,0,0,0,0,0
8550,6516,160.00,6395.09,604.56,0,0,0,0,0,0
8600,6532,320.00,6422.47,547.65,0,0,0,0,0,0
8650,6610,1560.00,6459.98,750.12,0,0,0,0,0,0
8700,6662,1040.00,6500.38,808.10,0,0,0,0,0,0
8750,6714,1040.00,6543.10,854.47,0,0,0,0,0,0
8800,6710,-80.00,6576.48,667.58,0,0,0,0,0,0
8850,6714,80.00,6603.99,550.07,0,0,0,0,0,0
8900,6770,1120.00,6637.19,664.05,0,0,0,0,0,0
8950,6800,600.00,6669.75,651.24,0,0,0,0,0,0
9000,6900,2000.00,6715.80,921.00,0,0,0,0,0,0
9050,6874,-520.00,6747.44,632.79,0,0,0,0,0,0
9100,6890,320.00,6775.95,570.23,0,0,0,0,0,0
9150,6798,-1840.00,6780.36,88.19,0,0,0,0,0,0
9200,6900,2040.00,6804.29,478.55,0,0,0,0,0,0
9250,6844,-1120.00,6812.23,158.84,0,0,0,0,0,0
9300,6996,3040.00,6848.99,735.07,0,0,0,0,0,0
9350,6950,-920.00,6869.19,404.06,0,0,0,0,0,0
9400,6948,-40.00,6884.95,315.24,0,0,0,0,0,0
9450,6994,920.00,6906.76,436.20,0,0,0,0,0,0
9500,7004,200.00,6926.21,388.96,0,0,0,0,0,0
9550,7066,1240.00,6954.17,559.17,0,0,0,0,0,0
9600,7054,-240.00,6974.13,399.34,0,0,0,0,0,0
9650,7066,240.00,6992.51,367.46,0,0,0,0,0,0
9700,7116,1000.00,7017.21,493.97,0,0,0,0,0,0
9750,7126,200.00,7038.96,435.18,0,0,0,0,0,0
9800,7168,840.00,7064.77,516.14,0,0,0,0,0,0
9850,7230,1240.00,7097.82,660.92,0,0,0,0,0,0
9900,7212,-360.00,7120.65,456.73,0,0,0,0,0,0
9950,7224,240.00,7141.32,413.39,0,0,0,0,0,0
10000,7226,40.00,7158.26,338.71,0,0,0,0,0,0
10050,7328,2040.00,7192.21,678.96,0,0,0,0,0,0
10100,7272,-1120.00,7208.17,319.17,0,0,0,0,0,0
10150,7352,1600.00,7236.93,575.34,0,0,0,0,0,0
10200,7362,200.00,7261.95,500.27,0,0,0,0,0,0
10250,7414,1040.00,7292.36,608.21,0,0,0,0,0,0
10300,7420,120.00,7317.89,510.58,0,0,0,0,0,0
10350,7480,1200.00,7350.31,648.46,0,0,0,0,0,0
10400,7514,680.00,7383.05,654.77,0,0,0,0,0,0
10450,7528,280.00,7412.04,579.81,0,0,0,0,0,0
10500,7574,920.00,7444.43,647.85,0,0,0,0,0,0
10550,7558,-320.00,7467.14,454.28,0,0,0,0,0,0
10600,7588,600.00,7491.32,483.43,0,0,0,0,0,0
10650,7616,560.00,7516.25,498.74,0,0,0,0,0,0
10700,7588,-560.00,7530.60,286.99,0,0,0,0,0,0
10750,7650,1240.00,7554.48,477.59,0,0,0,0,0,0
10800,7664,280.00,7576.39,438.08,0,0,0,0,0,0
10850,7726,1240.00,7606.31,598.46,0,0,0,0,0,0
10900,7798,1440.00,7644.65,766.77,0,0,0,0,0,0
10950,7754,-880.00,7666.52,437.41,0,0,0,0,0,0
11000,7744,-200.00,7682.01,309.93,0,0,0,0,0,0
11050,7828,1680.00,7711.21,583.95,0,0,0,0,0,0
11100,7836,160.00,7736.17,499.16,0,0,0,0,0,0
11150,7888,1040.00,7766.54,607.32,0,0,0,0,0,0
11200,7872,-320.00,7787.63,421.86,0,0,0,0,0,0
11250,7858,-280.00,7801.70,281.48,0,0,0,0,0,0
11300,7922,1280.00,7825.76,481.19,0,0,0,0,0,0
11350,7940,360.00,7848.61,456.95,0,0,0,0,0,0
11400,7950,200.00,7868.89,405.57,0,0,0,0,0,0
11450,8006,1120.00,7896.31,548.45,0,0,0,0,0,0
11500,8080,1480.00,7933.05,734.76,0,0,0,0,0,0
11550,8096,320.00,7965.64,651.81,0,0,0,0,0,0
11600,8126,600.00,7997.71,641.45,0,0,0,0,0,0
11650,8138,240.00,8025.77,561.16,0,0,0,0,0,0
11700,8134,-80.00,8047.41,432.93,0,0,0,0,0,0
11750,8240,2120.00,8085.93,770.34,0,0,0,0,0,0
11800,8232,-160.00,8115.15,584.27,0,0,0,0,0,0
11850,8276,880.00,8147.32,643.42,0,0,0,0,0,0
11900,8210,-1320.00,8159.85,250.73,0,0,0,0,0,0
11950,8266,1120.00,8181.08,424.59,0,0,0,0,0,0
12000,8332,1320.00,8211.27,603.66,0,0,0,0,0,0
12050,8240,-1840.00,8217.01,114.94,0,0,0,0,0,0
12100,8360,2400.00,8245.61,571.95,0,0,0,0,0,0
12150,8226,-2680.00,8241.69,-78.44,0,0,0,0,0,0
12200,8306,1600.00,8254.55,257.25,0,0,0,0,0,0
12250,8292,-280.00,8262.04,149.80,0,0,0,0,0,0
12300,8274,-360.00,8264.43,47.83,0,0,0,0,0,0
12350,8328,1080.00,8277.15,254.28,0,0,0,0,0,0
12400,8342,280.00,8290.12,259.41,0,0,0,0,0,0
12450,8374,640.00,8306.89,335.53,0,0,0,0,0,0
12500,8384,200.00,8322.31,308.42,0,0,0,0,0,0
12550,8430,920.00,8343.85,430.74,0,0,0,0,0,0
12600,8466,720.00,8368.28,488.59,0,0,0,0,0,0
12650,8460,-120.00,8386.62,366.88,0,0,0,0,0,0
12700,8474,280.00,8404.10,349.49,0,0,0,0,0,0
12750,8472,-40.00,8417.68,271.60,0,0,0,0,0,0
12800,8466,-120.00,8427.34,193.28,0,0,0,0,0,0
12850,8532,1320.00,8448.28,418.63,0,0,0,0,0,0
12900,8552,400.00,8469.02,414.90,0,0,0,0,0,0
12950,8578,520.00,8490.82,435.92,0,0,0,0,0,0
13000,8566,-240.00,8505.85,300.74,0,0,0,0,0,0
13050,8564,-40.00,8517.48,232.58,0,0,0,0,0,0
13100,8592,560.00,8532.39,298.07,0,0,0,0,0,0
13150,8610,360.00,8547.91,310.45,0,0,0,0,0,0
13200,8614,80.00,8561.13,264.38,0,0,0,0,0,0
13250,8652,760.00,8579.30,363.50,0,0,0,0,0,0
13300,8700,960.00,8603.44,482.79,0,0,0,0,0,0
13350,8616,-1680.00,8605.95,50.23,0,0,0,0,0,0
13400,8726,2200.00,8629.96,480.20,0,0,0,0,0,0
13450,8680,-920.00,8639.97,200.16,0,0,0,0,0,0
13500,8750,1400.00,8661.98,440.12,0,0,0,0,0,0
13550,8732,-360.00,8675.98,280.10,0,0,0,0,0,0
13600,8750,360.00,8690.79,296.07,0,0,0,0,0,0
13650,8762,240.00,8705.03,284.86,0,0,0,0,0,0
13700,8784,440.00,8720.82,315.88,0,0,0,0,0,0
13750,8800,320.00,8736.66,316.72,0,0,0,0,0,0
13800,8822,440.00,8753.73,341.37,0,0,0,0,0,0
13850,8838,320.00,8770.58,337.09,0,0,0,0,0,0
13900,8816,-440.00,8779.66,181.68,0,0,0,0,0,0
13950,8860,880.00,8795.73,321.35,0,0,0,0,0,0
14000,8920,1200.00,8820.59,497.07,0,0,0,0,0,0
14050,8840,-1600.00,8824.47,77.66,0,0,0,0,0,0
14100,8886,920.00,8836.78,246.13,0,0,0,0,0,0
14150,8946,1200.00,8858.62,436.89,0,0,0,0,0,0
14200,8944,-40.00,8875.70,341.52,0,0,0,0,0,0
14250,8968,480.00,8894.16,369.22,0,0,0,0,0,0
14300,8954,-280.00,8906.13,239.38,0,0,0,0,0,0
14350,8984,600.00,8921.70,311.50,0,0,0,0,0,0
14400,8966,-360.00,8930.56,177.19,0,0,0,0,0,0
14450,9006,800.00,8945.65,301.76,0,0,0,0,0,0
14500,9026,400.00,8961.72,321.41,0,0,0,0,0,0
14550,9014,-240.00,8972.17,209.12,0,0,0,0,0,0
14600,9064,1000.00,8990.54,367.30,0,0,0,0,0,0
14650,9076,240.00,9007.63,341.84,0,0,0,0,0,0
14700,9062,-280.00,9018.51,217.48,0,0,0,0,0,0
14750,9100,760.00,9034.80,325.98,0,0,0,0,0,0
14800,9064,-720.00,9040.64,116.78,0,0,0,0,0,0
14850,9082,360.00,9048.91,165.43,0,0,0,0,0,0
14900,9102,400.00,9059.53,212.34,0,0,0,0,0,0
14950,9124,440.00,9072.43,257.87,0,0,0,0,0,0
15000,9160,720.00,9089.94,350.29,0,0,0,0,0,0
15050,9190,600.00,9109.95,400.23,0,0,0,0,0,0
15100,9196,120.00,9127.16,344.20,0,0,0,0,0,0
15150,9194,-40.00,9140.53,267.34,0,0,0,0,0,0
15200,9194,0.00,9151.22,213.89,0,0,0,0,0,0
15250,9222,560.00,9165.38,283.11,0,0,0,0,0,0
15300,9252,600.00,9182.70,346.48,0,0,0,0,0,0
15350,9292,800.00,9204.56,437.19,0,0,0,0,0,0
15400,9288,-80.00,9221.25,333.75,0,0,0,0,0,0
15450,9352,1280.00,9247.40,523.01,0,0,0,0,0,0
15500,9322,-600.00,9262.32,298.40,0,0,0,0,0,0
15550,9304,-360.00,9270.66,166.72,0,0,0,0,0,0
15600,9354,1000.00,9287.33,333.38,0,0,0,0,0,0
15650,9384,600.00,9306.66,386.70,0,0,0,0,0,0
15700,9392,160.00,9323.73,341.37,0,0,0,0,0,0
15750,9400,160.00,9338.98,305.08,0,0,0,0,0,0
15800,9386,-280.00,9348.39,188.07,0,0,0,0,0,0
15850,9454,1360.00,9369.51,422.46,0,0,0,0,0,0
15900,9382,-1440.00,9372.01,49.96,0,0,0,0,0,0
15950,9470,1760.00,9391.61,391.97,0,0,0,0,0,0
16000,9386,-1680.00,9390.48,-22.42,0,0,0,0,0,0
16050,9428,840.00,9397.99,150.06,0,0,0,0,0,0
16100,9494,1320.00,9417.19,384.04,0,0,0,0,0,0
16150,9528,680.00,9439.35,443.24,0,0,0,0,0,0
16200,9486,-840.00,9448.68,186.60,0,0,0,0,0,0
16250,9482,-80.00,9455.35,133.28,0,0,0,0,0,0
16300,9472,-200.00,9458.68,66.62,0,0,0,0,0,0
16350,9544,1440.00,9475.74,341.29,0,0,0,0,0,0
16400,9544,0.00,9489.39,273.03,0,0,0,0,0,0
16450,9638,1880.00,9519.11,594.43,0,0,0,0,0,0
16500,9562,-1520.00,9527.69,171.54,0,0,0,0,0,0
