time,mag_x,mag_y,mag_z
0.461291,-6.76715612,10.8251886,-25.3715363
0.471291,-7.28642035,10.4868155,-25.0330429
0.481491,-7.15377998,10.4866447,-25.0326347
0.491491,-7.02495098,10.4867306,-24.3562775
0.501687,-7.28770685,11.163476,-26.048111
0.511687,-6.63584709,9.81024647,-24.3564758
0.521887,-7.28642035,10.8250999,-25.7096119
0.531887,-6.8960762,11.5016689,-24.6947594
0.542081,-7.41522598,10.1484489,-24.6945591
0.552081,-6.76476765,11.1632938,-25.3711224
0.562277,-7.02743149,11.163476,-24.3566742
0.572277,-7.41522598,11.8398571,-25.3711224
0.582471,-7.41522598,11.1632938,-24.6945591
0.592471,-7.54531765,13.1929836,-25.0328407
0.602667,-7.15504265,12.5164204,-25.3711224
0.612667,-7.02619123,11.8399534,-24.6947594
0.622861,-7.28642035,12.5165215,-25.0330429
0.632861,-7.15504265,12.5164204,-24.6945591
0.643067,-7.15756893,12.8549118,-24.6949615
0.653067,-7.54664946,13.1930904,-25.3713284
0.66326,-7.81239462,13.5318165,-25.0338593
0.67326,-7.02743149,13.1931982,-25.3715363
0.683457,-7.67811966,13.8697729,-24.6949615
0.693457,-7.28642035,14.2079439,-24.6947594
0.703657,-7.4178443,13.5314856,-24.6949615
0.713657,-7.67676449,14.2079439,-24.3564758
0.72385,-7.54664946,13.5313749,-24.0181904
0.73385,-7.4178443,13.8697729,-24.3566742
0.744047,-7.8082571,14.2080603,-24.0183868
0.754047,-7.9369936,15.5610809,-24.6947594
0.764247,-7.9369936,15.2227964,-24.3564758
0.774247,-7.54798174,15.8994961,-25.0332489
0.78444,-7.9369936,15.2227964,-24.3564758
0.79444,-7.93559265,15.8992367,-23.6797142
0.804637,-7.67811966,16.2377834,-24.0183868
0.814831,-7.67811966,15.8994961,-23.6800995
0.824831,-7.80550098,16.2375183,-24.6945591
0.835027,-7.67676449,16.9142189,-24.3564758
0.845027,-8.06710815,17.2525024,-24.6947594
0.855227,-7.80550098,16.9140816,-24.3562775
0.865227,-7.54664946,16.9142189,-25.0330429
0.875427,-8.19722271,16.9142189,-24.6947594
0.885427,-8.19577599,16.2375183,-24.3562775
0.895617,-8.19577599,17.5906448,-24.3562775
0.905617,-7.80687904,17.5907879,-24.0181904
0.915817,-7.93839502,16.9143581,-24.6949615
0.925817,-7.93559265,17.2523632,-23.6797142
0.936022,-7.9369936,17.5907879,-23.6799068
0.946022,-8.06995678,17.9293633,-25.0334492
0.956207,-7.93839502,17.9292183,-23.6800995
0.966207,-7.8082571,18.605793,-23.3418121
0.976407,-7.93559265,17.5906448,-23.6797142
0.986407,-8.19577599,17.9289265,-24.0179958
0.996606,-7.54798174,16.5760708,-23.0035267
1.006606,-7.67811966,16.9143581,-23.0035267
1.016797,-7.80550098,17.9289265,-23.0031509
1.026797,-7.9369936,17.5907879,-24.3564758
1.036997,-7.67676449,16.9142189,-24.6947594
1.046997,-7.93839502,16.9143581,-23.6800995
1.057196,-7.67811966,17.5909309,-24.6949615
1.067196,-7.9369936,16.5759335,-24.0181904
1.077387,-8.06568432,17.2523632,-24.0179958
1.087387,-7.67676449,17.2525024,-25.0330429
1.097587,-7.8082571,16.5760708,-24.0183868
1.107587,-7.54664946,16.2376499,-24.3564758
1.117786,-7.9369936,16.5759335,-23.3416214
1.127786,-7.68218803,16.2381783,-24.0189743
1.137977,-8.06568432,16.5757999,-25.0328407
1.147977,-7.9369936,15.5610809,-24.0181904
1.158177,-7.94119835,15.5614605,-24.0187759
1.168177,-8.32733727,15.2227964,-25.0330429
1.178376,-8.06710815,15.2227964,-24.3564758
1.188376,-7.67676449,14.8845119,-24.6947594
1.198567,-7.9369936,14.8845119,-24.0181904
1.208567,-7.80550098,15.560955,-24.6945591
1.218767,-7.67676449,14.5462284,-25.0330429
1.228767,-7.4165349,13.8696594,-24.3564758
1.238966,-7.93979645,15.2230434,-25.0334492
1.248966,-7.4165349,14.2079439,-24.3564758
1.259163,-7.9369936,14.2079439,-25.0330429
1.269163,-7.28642035,14.2079439,-25.7096119
1.279362,-7.67676449,14.2079439,-24.0181904
1.289362,-7.15630579,13.1930904,-25.3713284
1.299559,-7.54798174,13.8697729,-25.0332489
1.309559,-7.15504265,13.8695469,-24.6945591
1.319747,-7.15756893,14.5463476,-25.3715363
1.329747,-7.4165349,13.5313749,-24.6947594
1.339947,-7.80687904,13.8696594,-25.3713284
1.349947,-7.4165349,13.8696594,-25.0330429
1.360146,-7.28642035,14.2079439,-24.6947594
1.370146,-7.54531765,14.2078285,-24.6945591
1.380337,-7.28642035,13.5313749,-26.7244663
1.390337,-7.41522598,13.1929836,-25.3711224
1.400536,-7.41915417,13.5315943,-25.3717384
1.410536,-7.16136169,14.5467024,-24.3572693
1.420736,-7.80687904,14.2079439,-25.7096119
1.430736,-7.54531765,14.8843918,-26.0476856
1.440927,-7.67811966,14.2080603,-25.0332489
1.450927,-7.02495098,14.2078285,-26.0476856
1.461126,-7.28899336,14.2081738,-26.0483189
1.471126,-7.41522598,15.2226734,-26.0476856
1.481323,-7.54531765,15.560955,-26.3859673
1.491323,-7.4178443,15.8994961,-25.7098236
1.501523,-7.54664946,15.2227964,-26.0478973
1.511523,-7.15756893,15.5612087,-25.7098236
1.521722,-7.67540932,15.8992367,-25.709404
1.531722,-7.80550098,16.2375183,-26.0476856
1.541919,-7.41522598,16.5757999,-26.7242489
1.551919,-7.28770685,16.5760708,-26.048111
1.562113,-7.02495098,16.9140816,-26.7242489
1.572113,-7.8082571,16.5760708,-26.3863964
1.582306,-7.67540932,17.2523632,-26.7242489
1.592306,-7.41391754,16.9139423,-26.3857517
1.602512,-7.4165349,17.5907879,-27.7393188
1.612512,-7.41915417,17.9293633,-27.0631886
1.622703,-7.28513432,17.9289265,-26.7242489
1.632703,-7.28642035,17.9290714,-27.4010334
1.642902,-7.80550098,18.9437714,-27.0625305
1.652902,-7.4165349,19.6204929,-27.0627499
1.663093,-7.15504265,19.6203346,-27.4008121
1.673093,-7.54664946,19.2822094,-27.7393188
1.683292,-7.67540932,19.9586163,-26.7242489
1.693292,-7.67811966,19.6206551,-28.0778332
1.703486,-7.54531765,19.9586163,-27.0625305
1.713486,-7.15504265,20.6351795,-27.7390938
1.723689,-7.54531765,20.6351795,-27.7390938
1.733689,-7.54531765,20.9734612,-28.415657
1.743882,-7.67676449,19.9587784,-28.0776024
1.753882,-7.6740551,20.9732895,-27.7388668
1.764082,-7.67811966,22.326952,-28.4161205
1.774082,-7.54531765,21.988306,-28.0773754
1.784273,-7.4165349,23.0033379,-28.0776024
1.794273,-7.54798174,22.326952,-28.7544079
1.804472,-7.54931498,22.6654205,-28.0780582
1.814472,-7.54398632,23.0029621,-29.0919819
1.824672,-7.54664946,24.0181904,-28.4158878
1.834863,-7.28770685,24.6949615,-29.0926952
1.844863,-7.54798174,24.0183868,-28.0778332
1.855062,-7.54664946,25.0330429,-29.0924568
1.865062,-7.67540932,24.0179958,-28.415657
1.875262,-7.54664946,25.3713284,-29.0924568
1.885262,-7.02619123,26.0478973,-29.0924568
1.895453,-7.54664946,26.3861809,-28.7541714
1.905453,-8.06710815,25.0330429,-29.4307404
1.915658,-7.02371168,26.3857517,-29.4302616
1.925658,-7.54664946,27.0627499,-29.0924568
1.935852,-7.80687904,27.7393188,-29.7690239
1.945852,-7.4178443,27.4012585,-28.7544079
1.956048,-7.93559265,27.7390938,-29.7687836
1.966048,-7.67811966,28.4161205,-30.1075554
1.976242,-7.54664946,28.4158878,-28.4158878
1.986242,-7.8082571,28.4161205,-29.0926952
1.996439,-7.8082571,29.0926952,-28.7544079
2.006439,-7.8082571,29.4309807,-28.0778332
2.016633,-7.28513432,30.1070652,-28.415657
2.026633,-7.54798174,30.7841301,-28.7544079
2.036832,-7.4178443,31.1224174,-28.0778332
2.046832,-8.06710815,32.4752998,-28.0776024
2.057032,-7.9369936,32.8135834,-27.4010334
2.067032,-7.67676449,31.4604473,-27.4010334
2.077228,-7.4165349,33.1518669,-26.3861809
2.087228,-7.54664946,33.1518669,-27.0627499
2.097422,-7.9369936,34.1667213,-26.0478973
2.107422,-7.6740551,34.1661644,-26.7240295
2.117619,-8.06568432,35.8578529,-25.3711224
2.127619,-7.28642035,35.8581429,-25.7096119
2.137812,-7.80687904,35.1815758,-25.3713284
2.147812,-7.6740551,35.8575592,-26.047472
2.158012,-7.93559265,36.8726959,-25.0328407
2.168012,-7.67540932,37.549263,-25.0328407
2.178218,-8.19867039,36.8732986,-24.0183868
2.188218,-7.67540932,38.564106,-24.3562775
2.198414,-7.54664946,38.5644188,-23.3416214
2.208414,-7.80550098,38.564106,-22.6648693
2.218602,-7.41522598,39.2406693,-21.988306
2.228602,-7.93559265,38.564106,-22.3265877
2.238799,-7.9369936,39.9175568,-21.3119164
2.248799,-7.41522598,40.2555161,-20.9734612
2.258998,-7.54798174,40.9327431,-20.6355152
2.268998,-7.67676449,40.2558403,-19.2822094
2.279195,-7.54531765,40.5937958,-19.6203346
2.289195,-7.54798174,42.2858925,-18.605793
2.299392,-7.80687904,41.9472618,-18.943924
2.309392,-7.9369936,41.9472618,-17.5907879
2.319591,-7.67676449,41.9472618,-17.2525024
2.329591,-7.80550098,41.9469223,-17.5906448
2.339791,-7.54798174,42.9624672,-16.5760708
2.349791,-7.93559265,42.9617691,-15.560955
2.359979,-7.67676449,42.2855453,-14.8845119
2.369979,-7.80550098,43.3000488,-14.5461102
2.380178,-7.67676449,43.6386833,-13.8696594
2.390178,-7.9369936,43.6386833,-13.5313749
2.400378,-7.67540932,43.6383286,-12.1781387
2.410378,-7.8082571,43.6390419,-11.8400497
2.420574,-7.8082571,44.3156166,-10.4869013
2.430574,-7.54531765,43.6383286,-10.8250122
2.440768,-8.32733727,43.6386833,-10.148531
2.450768,-7.93559265,43.6383286,-9.47188568
2.460962,-7.6740551,43.6379738,-8.79524994
2.470962,-7.80550098,43.3000488,-7.78047752
2.481158,-7.67676449,43.3003998,-7.10397196
2.491158,-8.06568432,42.285202,-6.08906937
2.501358,-8.06568432,42.9617691,-5.75078773
2.511358,-8.19577599,41.9469223,-4.39766121
2.521555,-8.32439899,41.6082993,-4.39762497
2.531555,-8.06710815,41.9472618,-2.70627499
2.541754,-8.45595932,40.9320755,-3.04453468
2.551754,-7.80963612,41.6096535,-3.04460859
2.561948,-8.19722271,40.5941238,-2.02970624
2.571948,-7.67676449,41.2706947,-1.35313749
2.582142,-7.9369936,40.2558403,0.338284373
2.592142,-7.67947531,39.9182014,0.676579714
2.602338,-7.80687904,38.5644188,0.676568747
2.612338,-8.19577599,38.2258224,1.01484489
2.622538,-7.67540932,37.8875427,2.02968979
2.632538,-7.93839502,37.211586,2.02972293
2.642738,-7.9369936,37.5495644,4.05941248
2.652738,-7.80687904,35.5198593,3.72112799
2.662934,-8.06710815,35.8581429,4.39769697
2.672934,-7.67540932,34.8430099,4.39766121
2.683128,-7.54531765,33.8281631,5.07422447
2.693128,-7.93419266,33.4896088,5.41246176
2.703324,-8.06710815,31.7987309,6.42740297
2.713324,-7.93559265,32.1367569,6.427351
2.723524,-8.19867039,30.4458427,7.10403013
2.733524,-7.80687904,31.1221619,6.08911896
2.743724,-7.67676449,29.4307404,6.08911896
2.753724,-8.19722271,28.0776024,7.44225597
2.763917,-7.80550098,28.0773754,7.78047752
2.773917,-8.06853199,26.3863964,7.44231701
2.784108,-8.06853199,26.048111,8.11889172
2.794108,-7.9369936,25.0330429,8.11882496
2.804308,-7.67947531,24.0185795,7.78066683
2.814308,-7.93559265,23.0031509,7.44219589
2.824504,-8.06853199,23.3418121,7.44231701
2.834504,-7.93559265,21.988306,7.44219589
2.844704,-7.67676449,21.3119164,6.76568747
2.854898,-7.9369936,19.9587784,7.10397196
2.864898,-8.06853199,19.2823677,6.76574278
2.875094,-7.80687904,19.2822094,5.75083447
2.885094,-8.06853199,17.9292183,5.41259432
2.895288,-7.8082571,16.2377834,5.41259432
2.905288,-7.9369936,15.8993654,5.07426548
2.915494,-7.93839502,15.8994961,5.07430696
2.925494,-7.9369936,14.8845119,4.39769697
2.935684,-7.80550098,13.5312653,4.05937958
2.945684,-8.19722271,14.2079439,3.38284373
2.955884,-8.20011806,11.8401451,3.04460859
2.965884,-7.9369936,11.8399534,1.69142187
2.976075,-7.41522598,12.1781387,1.35312653
2.986075,-8.32733727,11.1633844,0.338284373
2.996274,-7.80687904,10.8250999,-0.338284373
3.006274,-7.54398632,10.4866447,-1.01483655
3.016474,-7.41915417,9.47211647,-0.676579714
3.026474,-7.67947531,9.13382626,-1.35315943
3.036668,-8.06710815,10.148531,-3.04455948
3.046668,-7.93559265,8.79532242,-3.72109795
3.056864,-8.19577599,8.45704079,-3.72109795
3.066864,-7.80687904,8.79539394,-5.41254997
3.077064,-7.93559265,8.11875916,-6.76563263
3.087064,-7.28642035,7.78054047,-6.76568747
3.097263,-7.80687904,7.44225597,-8.45710945
3.107263,-7.28899336,7.44237709,-8.79553604
3.11746,-7.41522598,8.11875916,-9.47188568
3.12746,-7.67811966,7.10403013,-11.5017633
3.13766,-7.67676449,6.76568747,-11.8399534
3.14766,-7.54664946,7.78054047,-11.5016689
3.157859,-7.8082571,7.10403013,-13.5314856
3.167859,-7.67811966,7.78060436,-14.5463476
3.17805,-7.67676449,8.11882496,-15.2227964
3.18805,-7.4165349,7.78054047,-15.8993654
3.19825,-7.41522598,8.45704079,-16.5757999
3.20825,-7.80687904,9.81024647,-17.5907879
3.218449,-7.8082571,9.47204018,-18.605793
3.228449,-7.67676449,10.4868155,-19.6204929
3.238634,-7.6740551,9.47180843,-20.6350098
3.248634,-7.80687904,10.4868155,-20.6353474
3.258834,-7.54531765,10.4867306,-21.988306
3.268834,-7.54664946,12.1782379,-21.9884834
3.27903,-7.67676449,12.1782379,-21.9884834
3.28903,-7.67811966,13.1931982,-22.6652393
3.299227,-7.54664946,13.1930904,-24.0181904
3.309227,-8.06853199,13.8697729,-24.6949615
3.319427,-7.54664946,14.5462284,-25.0330429
3.329427,-7.54664946,15.5610809,-25.0330429
3.339626,-7.67540932,16.9140816,-26.0476856
3.349626,-7.15377998,17.2522221,-26.7240295
3.359826,-7.54531765,17.9289265,-26.3859673
3.369826,-7.55064774,17.591217,-27.739996
3.380022,-7.4178443,18.605793,-27.4012585
3.390022,-7.54798174,20.2972279,-27.0629711
3.400222,-7.54798174,21.3120899,-27.4012585
3.410222,-7.80687904,22.6650524,-27.4010334
3.420404,-7.9369936,22.3267689,-27.7393188
3.430404,-7.4178443,23.0035267,-28.7544079
3.440604,-8.06710815,24.0181904,-28.7541714
3.450604,-7.54664946,25.0330429,-28.4158878
3.460803,-8.06568432,25.3711224,-28.7539387
3.470803,-7.41522598,26.0476856,-28.0773754
3.480994,-8.06568432,27.0625305,-28.7539387
3.490994,-7.54664946,27.7393188,-28.4158878
3.501193,-7.4165349,28.7541714,-28.4158878
3.511193,-7.9369936,28.4158878,-28.4158878
3.521393,-7.80687904,29.7690239,-27.4010334
3.531393,-7.67540932,31.1219101,-29.0922203
3.54159,-7.80687904,31.4604473,-28.7541714
3.55159,-7.54531765,31.7984734,-28.0773754
3.561783,-7.41522598,32.8133163,-26.7242489
3.571783,-7.54664946,33.4901543,-27.0627499
3.58198,-7.54798174,34.1669998,-26.3863964
3.59198,-7.67676449,35.8581429,-25.3713284
3.60218,-7.54664946,35.8581429,-25.3713284
3.61218,-7.67540932,37.2109795,-24.6945591
3.622379,-7.93559265,36.8726959,-24.0179958
3.632379,-8.06426144,38.2255096,-24.3560772
3.64257,-7.93559265,38.2258224,-23.6797142
3.65257,-7.9369936,39.9175568,-21.6501999
3.66277,-7.67540932,39.2406693,-21.988306
3.67277,-7.9369936,38.9027023,-20.9736309
3.68296,-7.80687904,40.2558403,-19.9587784
3.69296,-7.93559265,40.5937958,-19.6203346
3.70316,-8.06568432,41.6086426,-18.6054897
3.71316,-7.93419266,40.9317436,-17.9287796
3.72336,-8.06710815,41.9472618,-17.5907879
3.73336,-8.06568432,41.6086426,-17.2523632
3.743559,-7.93559265,42.9617691,-15.8992367
3.753559,-7.67540932,42.6234856,-14.5461102
3.76375,-7.80550098,43.6383286,-14.2078285
3.77375,-7.80687904,43.3003998,-13.1930904
3.783949,-8.19577599,43.6383286,-12.1781387
3.793949,-7.54531765,43.3000488,-11.5015755
3.804146,-8.19722271,43.3003998,-10.4868155
3.814146,-7.80687904,42.6238327,-9.81024647
3.824346,-8.06568432,43.3000488,-9.13360405
3.834346,-8.32880783,42.6241798,-8.11889172
3.844539,-7.9369936,41.9472618,-8.11882496
3.854539,-8.06710815,42.9621162,-6.76568747
3.864736,-7.4178443,41.2710304,-6.08916855
3.87493,-7.67676449,43.3003998,-5.07426548
3.88493,-8.06568432,41.6086426,-4.73594284
3.895129,-8.19867039,42.6241798,-3.7211585
3.905129,-7.80687904,40.9324074,-2.36799049
3.91532,-8.06426144,40.5934639,-0.67655772
3.92532,-7.80687904,39.9175568,0.338284373
3.93552,-8.06568432,39.2406693,-0
3.94552,-8.06568432,38.2258224,0.338281631
3.955725,-7.80550098,38.564106,1.01484489
3.965725,-7.9369936,37.8878479,2.02970624
3.975919,-7.4165349,36.8729973,2.70627499
3.985919,-7.80687904,35.8581429,3.04455948
3.996116,-8.19433022,36.1958389,3.04450965
4.006116,-7.93839502,34.8435745,4.05944586
4.016309,-8.32586765,35.1812897,4.05937958
4.026309,-7.9369936,34.5050049,4.39769697
4.036506,-7.80550098,32.8133163,5.4125061
4.046506,-8.06710815,32.1370163,6.42740297
4.0567,-7.93559265,31.4601917,6.76563263
4.0667,-8.06710815,31.1221619,5.75083447
4.076899,-7.80550098,29.7687836,7.10391426
4.086899,-8.06426144,29.0919819,7.10385609
4.097096,-8.06710815,28.4158878,7.78054047
4.107096,-8.19288445,28.0769176,6.76552248
4.117295,-7.80550098,26.3859673,7.44219589
4.127295,-7.67540932,25.3711224,7.78047752
4.137486,-8.19577599,25.0328407,7.44219589
4.147486,-7.93419266,24.0177994,6.76557732
4.157686,-8.19577599,23.0031509,7.10391426
4.167686,-7.9369936,21.6501999,8.11882496
4.17788,-8.06426144,21.649847,6.76557732
4.18788,-8.32439899,20.6350098,6.76557732
4.198079,-8.06568432,18.9437714,7.10391426
4.208079,-8.06710815,19.2822094,5.75083447
4.218276,-7.80550098,17.9289265,6.427351
4.228276,-8.06710815,17.2525024,5.75083447
4.238469,-8.19433022,16.2373848,5.07418299
4.248469,-8.06710815,16.2376499,5.07426548
4.258666,-7.93559265,15.8992367,4.39766121
4.268666,-7.54531765,14.2078285,3.38281631
4.278866,-7.28384876,13.1928759,3.04450965
4.288866,-7.93419266,12.5163174,3.04450965
4.299065,-7.93419266,11.8397598,1.69139433
4.309065,-7.80550098,12.1781387,1.35312653
4.319262,-8.06710815,10.4868155,0.676568747
4.329262,-7.54531765,11.1632938,-0.338281631
4.339461,-7.9369936,10.148531,-0.676568747
4.349461,-7.80412388,10.148366,-1.69139433
4.359658,-7.68218803,9.13397598,-2.7063632
4.369658,-7.41522598,9.13360405,-2.70625305
4.379846,-8.19577599,9.47188568,-4.05937958
4.389846,-8.06710815,8.45710945,-4.73598099
4.400054,-7.54664946,8.11882496,-5.75083447
4.410054,-7.54531765,8.79532242,-6.08906937
4.420245,-7.80687904,8.11882496,-7.44225597
4.430245,-8.06710815,7.78054047,-8.79539394
4.440442,-7.15504265,7.44219589,-8.11875916
4.450442,-7.9369936,7.44225597,-10.148531
4.460636,-7.67540932,8.11875916,-11.5015755
4.470636,-7.67811966,7.78060436,-11.163476
4.480835,-7.9369936,7.78054047,-11.8399534
4.490835,-7.67676449,7.44225597,-13.5313749
4.501026,-7.6740551,8.1186924,-14.2077122
4.511026,-8.06710815,8.45710945,-14.5462284
4.521225,-7.67811966,8.45717907,-15.8994961
4.531225,-7.67540932,8.45704079,-17.2523632
4.541425,-7.93839502,9.47204018,-15.8994961
4.551425,-7.9369936,10.4868155,-18.2673569
4.561622,-7.67540932,9.81016731,-18.6054897
4.571622,-7.41522598,9.81016731,-20.6351795
4.581821,-8.19577599,11.1632938,-19.282053
4.591821,-7.54664946,10.8250999,-20.6353474
4.602015,-7.54398632,11.5014811,-21.649847
4.612015,-7.6740551,12.1780386,-23.0029621
4.622212,-7.4165349,12.5165215,-22.6650524
4.632212,-7.28513432,12.5164204,-24.3562775
4.642405,-7.6740551,14.8842697,-24.3560772
4.652405,-7.41522598,14.5461102,-24.6945591
4.662605,-7.42046404,15.2231684,-25.0336552
4.672605,-7.4165349,16.2376499,-25.7096119
4.682802,-7.4165349,16.5759335,-26.0478973
4.692802,-7.80963612,17.5910721,-26.0483189
4.702995,-7.28513432,18.2672081,-27.0625305
4.712995,-7.28384876,18.2670593,-26.7240295
4.723192,-7.28384876,19.2818947,-26.7240295
4.733192,-7.80274725,20.9731197,-27.0620899
4.743392,-8.06568432,21.988306,-28.0773754
4.753392,-7.41522598,21.988306,-27.7390938
4.763585,-7.67270136,23.0027752,-28.0769176
4.773585,-7.6740551,24.3560772,-27.7388668
4.783782,-7.54531765,25.0328407,-28.7539387
4.793782,-7.93559265,25.3711224,-28.415657
4.803981,-7.67540932,25.709404,-28.0773754
4.813981,-7.6740551,26.7240295,-28.7537022
4.824172,-8.06568432,27.7390938,-28.0773754
4.834172,-7.80687904,28.4158878,-28.0776024
4.844372,-7.80550098,29.7687836,-27.7390938
4.854372,-7.80550098,29.7687836,-27.7390938
4.864571,-7.54398632,30.7833767,-28.0771446
4.874571,-7.67540932,31.1219101,-27.4008121
4.884771,-8.19577599,32.1367569,-27.0625305
4.894962,-7.9369936,32.8135834,-26.7244663
4.904962,-7.93559265,33.8281631,-27.0625305
4.915161,-7.54664946,33.4901543,-25.7096119
4.925161,-7.67270136,35.1807175,-25.0324326
4.935361,-7.67676449,35.5198593,-24.6947594
4.945361,-7.67947531,37.2118835,-24.0185795
4.955558,-7.80687904,36.8729973,-23.0033379
4.965558,-8.19577599,37.8875427,-23.3414326
4.975751,-7.80550098,37.8875427,-23.0031509
4.985751,-8.19722271,38.5644188,-21.9884834
4.995942,-7.80412388,38.5637894,-20.9732895
5.005942,-8.06568432,38.9023895,-21.3117428
5.016142,-7.93559265,40.2555161,-20.2968979
5.026142,-7.80550098,40.2555161,-19.6203346
5.036338,-8.06426144,40.9317436,-18.6053371
5.046338,-7.80412388,41.2700195,-17.9287796
5.056538,-7.93419266,41.946579,-15.899106
5.066538,-8.19722271,41.6089783,-15.8993654
5.076732,-8.19433022,41.946579,-14.8842697
5.086732,-7.9369936,41.9472618,-14.2079439
5.096928,-8.32733727,42.2855453,-13.5313749
5.106928,-7.80412388,41.946579,-13.1928759
5.117128,-8.32293034,42.9610672,-11.1631117
5.127128,-7.67540932,41.6086426,-10.8250122
5.137333,-8.32439899,42.2848587,-10.4866447
5.147333,-7.54531765,42.6234856,-9.13360405
5.157518,-7.80412388,41.946579,-8.45697117
5.167518,-7.93279266,42.2845154,-7.10379839
5.177718,-7.93559265,42.285202,-6.08906937
5.187718,-8.06141663,41.6076241,-6.42719412
5.197917,-7.80412388,41.6082993,-5.07418299
5.207917,-8.19577599,40.2555161,-5.4125061
5.218108,-7.67270136,41.2696877,-4.39758968
5.228108,-8.06568432,40.9320755,-3.72109795
5.238314,-8.06568432,40.5937958,-1.69140816
5.248314,-8.45595932,39.9172325,-2.36797142
5.258501,-8.06568432,39.2406693,-1.01484489
5.268501,-8.32586765,38.564106,-0.338281631
5.278698,-7.93419266,38.2255096,0.67655772
5.288698,-7.80412388,38.2255096,1.35311544
5.298898,-8.06568432,38.2258224,1.01484489
5.308898,-8.19577599,36.5344162,2.02968979
5.319097,-7.93559265,37.2109795,2.02968979
5.329097,-8.45595932,35.8578529,3.38281631
