time,dynamic_pressure,airspeed,airspeed_calibrated
164.525629,31.4256516,7.40301514,0+7.38653627337787i
164.549459,21.7615891,7.40299749,0+6.14650128203544i
164.573459,21.7615891,6.16047239,0+6.14646684033833i
164.597776,21.7615891,6.16020489,0+6.14658089302219i
164.621459,21.7615891,6.16031218,0+6.14639353175881i
164.64562,31.4256516,6.16029119,0+7.38620857558601i
164.669459,12.0897141,7.40274763,0+4.58123022505316i
164.693459,21.7615891,4.59148407,0+6.14632311017969i
164.717468,21.7615891,6.15998983,0+6.14608577914799i
164.741462,31.4256516,6.16011763,0+7.38601630306482i
164.765632,21.7615891,7.40262699,0+6.14625008117846i
164.789459,21.7615891,6.16000175,0+6.14616818931244i
164.813462,21.7615891,6.15996742,0+6.14610691977092i
164.837965,12.0897141,6.1598568,0+4.58083742213716i
164.861462,12.0897141,4.59122133,0+4.58088155804858i
164.885651,31.4256516,4.59127331,0+7.38570330195172i
164.909462,21.7615891,7.40210629,0+6.14592326261469i
164.933462,12.0897141,6.15971804,0+4.58078830103095i
164.957465,12.0897141,4.59112263,0+4.5807234291936i
164.981462,21.7615891,4.59092712,0+6.14578414614419i
165.005623,21.7615891,6.15934181,0+6.14568684219375i
165.029462,21.7615891,6.15947866,0+6.14565388417226i
165.053465,21.7615891,6.15933704,0+6.14556671142895i
165.077931,2.41783905,6.15927982,0+2.0484097329554i
165.101465,2.41783905,2.05304718,0+2.04843185654789i
165.125635,21.7615891,2.05304718,0+6.14553688371739i
165.149462,12.0897141,6.15927267,0+4.58045416227963i
165.173471,2.41783905,4.59083748,0+2.04834100808477i
165.197827,21.7615891,2.05298615,0+6.14518049264502i
165.221462,21.7615891,6.15903664,0+6.1451378479103i
165.245635,31.4256516,6.15892267,0+7.3849642752462i
165.269465,12.0897141,7.40123367,0+4.58031801437614i
165.293465,31.4256516,4.59062099,0+7.38469621595686i
165.317779,21.7615891,7.40100479,0+6.14505106341925i
165.341468,12.0897141,6.15899515,0+4.58013632767463i
165.365626,12.0897141,4.59042931,0+4.58019918396583i
165.389465,21.7615891,4.59045029,0+6.14485342930492i
165.413465,21.7615891,6.15864086,0+6.14484069343473i
165.43791,21.7615891,6.15860939,0+6.14480974372053i
165.461465,31.4256516,6.15852404,0+7.38422439042394i
165.485654,31.4256516,7.40071154,0+7.38411300830943i
165.509465,21.7615891,7.40056419,0+6.14462810873588i
165.533465,21.7615891,6.15837955,0+6.14468650473274i
165.557776,12.0897141,6.15830421,0+4.57982628724737i
165.581465,31.4256516,4.59012651,0+7.38410752987992i
165.605638,-7.25403595,7.40033531,3.54740851055641+0i
165.629465,31.4256516,3.55549121,0+7.38379494754745i
165.653465,31.4256516,7.40031767,0+7.38371395810885i
165.67783,12.0897141,7.40010071,0+4.57961951563897i
165.701465,21.7615891,4.59004259,0+6.14426427139804i
165.725629,21.7615891,6.15802336,0+6.14429579771594i
165.749471,21.7615891,6.15808344,0+6.14412726496193i
165.773468,12.0897141,6.15793657,0+4.57946476856803i
165.797837,21.7615891,4.5897727,0+6.1441182678093i
165.821468,12.0897141,6.15778399,0+4.57948393436948i
165.845638,21.7615891,4.58973026,0+6.14417516757114i
165.869465,21.7615891,6.15776157,0+6.14397826133372i
165.893468,21.7615891,6.15775728,0+6.14388276538675i
165.91783,12.0897141,6.15783596,0+4.57928532992911i
165.941468,12.0897141,4.58958149,0+4.57926968108213i
165.965638,21.7615891,4.58969736,0+6.14376218510387i
165.989468,12.0897141,6.15755939,0+4.57919585602208i
166.013468,31.4256516,4.58958435,0+7.38302718655208i
166.037568,21.7615891,7.3993516,0+6.14355330096317i
166.061468,12.0897141,6.15749741,0+4.57910254849926i
166.085648,31.4256516,4.58948851,0+7.38298607656333i
166.109471,21.7615891,7.39931536,0+6.14369611982748i
166.133468,21.7615891,6.1571455,0+6.14349743530898i
166.157474,12.0897141,6.15731382,0+4.57896918215342i
166.181468,12.0897141,4.5893302,0+4.57908462528237i
166.205642,12.0897141,4.5893302,0+4.57901942716277i
166.229468,21.7615891,4.58922148,0+6.14346026863673i
166.253471,21.7615891,6.15701294,0+6.14328599312897i
166.277834,21.7615891,6.15678835,0+6.14327730309436i
166.301468,21.7615891,6.15702534,0+6.14325665280923i
166.325642,31.4256516,6.15685129,0+7.38241391687015i
166.349471,12.0897141,7.39876032,0+4.57879151422658i
166.373471,31.4256516,4.58908844,0+7.38223971925325i
166.39783,31.4256516,7.39854097,0+7.3821964876245i
166.42148,21.7615891,7.39849424,0+6.14290245183619i
166.445663,21.7615891,6.15681219,0+6.14283006457991i
166.469471,21.7615891,6.15659189,0+6.14288326311514i
166.493471,21.7615891,6.15653372,0+6.14280021494694i
166.517791,12.0897141,6.15654469,0+4.57847897341897i
166.541471,12.0897141,4.58881521,0+4.57847886275996i
166.565645,31.4256516,4.58881521,0+7.38186935450566i
166.589471,21.7615891,7.39808416,0+6.14256479161993i
166.613471,21.7615891,6.15640116,0+6.14252751584863i
166.637925,21.7615891,6.15620184,0+6.14241175723919i
166.661471,31.4256516,6.15628004,0+7.38139321377325i
166.685718,21.7615891,7.39795637,0+6.14234191818444i
166.709471,31.4256516,6.15621567,0+7.38119265355078i
166.733471,21.7615891,7.39792013,0+6.14236520877434i
166.757837,21.7615891,6.15589809,0+6.14220368000204i
166.78148,21.7615891,6.15599871,0+6.14219555468528i
166.805632,21.7615891,6.15587807,0+6.14216579003589i
166.829471,31.4256516,6.15586376,0+7.38101063542177i
166.853474,21.7615891,7.39735794,0+6.14187305537819i
166.877782,12.0897141,6.15578413,0+4.57782876606367i
166.901474,21.7615891,4.58820343,0+6.14185879320616i
166.925645,21.7615891,6.15573549,0+6.14192149425261i
166.949474,31.4256516,6.15552378,0+7.38075618454504i
166.973474,31.4256516,7.39712858,0+7.3806464169444i
166.997834,21.7615891,7.3971858,0+6.14168718253185i
167.021474,21.7615891,6.15546942,0+6.14161984961658i
167.045648,21.7615891,6.15538359,0+6.14171031796428i
167.069474,12.0897141,6.15533447,0+4.57763037554201i
167.093474,21.7615891,4.58778715,0+6.14151230120226i
167.117888,21.7615891,6.15513897,0+6.14159052517865i
167.141477,12.0897141,6.15502501,0+4.57754490439342i
167.165645,12.0897141,4.58774424,0+4.57738942859483i
167.189474,21.7615891,4.58776522,0+6.14121105149848i
167.213477,12.0897141,6.15479898,0+4.57727175441275i
167.237931,12.0897141,4.58775711,0+4.57735551290408i
167.261474,21.7615891,4.58756018,0+6.14116588669854i
167.285721,12.0897141,6.15487289,0+4.57735390132202i
167.309474,31.4256516,4.58742189,0+7.37992975476078i
167.333477,21.7615891,7.39617348,0+6.14105792452112i
167.357486,12.0897141,6.154737,0+4.5770730912231i
167.381477,21.7615891,4.58734941,0+6.14100836452207i
167.405648,12.0897141,6.15466928,0+4.5771784874895i
167.429477,-16.9180984,4.58737469,5.41413394823804+0i
167.453477,12.0897141,5.42663479,0+4.57696085364298i
167.477894,12.0897141,4.58720016,0+4.57693519963409i
167.50148,21.7615891,4.58719587,0+6.14066500785608i
167.52566,31.4256516,6.15430546,0+7.37941052361513i
167.549477,21.7615891,7.39599848,0+6.14052310815395i
167.573477,31.4256516,6.15432072,0+7.37916422456951i
167.597837,31.4256516,7.39537859,0+7.37909454164587i
167.621477,31.4256516,7.39536238,0+7.37919256620759i
167.645651,21.7615891,7.39536238,0+6.14045534074849i
167.669477,31.4256516,6.15397787,0+7.37888633754638i
167.69348,31.4256516,7.39524555,0+7.37883999174362i
167.717739,12.0897141,7.39531565,0+4.57666036906791i
167.74148,21.7615891,4.58676863,0+6.1402505859337i
167.765651,21.7615891,6.15387487,0+6.14012975957113i
167.789477,21.7615891,6.1538291,0+6.14003921409235i
167.81348,12.0897141,6.15376949,0+4.57639956731411i
167.837974,31.4256516,4.58655548,0+7.37851644283466i
167.86148,21.7615891,7.39491272,0+6.13998935704263i
167.88566,31.4256516,6.1536746,0+7.37834326131792i
167.90948,21.7615891,7.39496517,0+6.13976610736803i
167.93348,12.0897141,6.15348196,0+4.57617681998214i
167.957843,21.7615891,4.58642578,0+6.13973436396781i
167.981477,12.0897141,6.15344048,0+4.57608520486028i
168.005651,12.0897141,4.58649302,0+4.57612731133667i
168.02948,21.7615891,4.58646774,0+6.13953020322857i
168.05348,41.1053391,6.15325689,0+8.43819741629415i
168.077846,21.7615891,8.45680904,0+6.13955001121001i
168.10148,21.7615891,6.15319824,0+6.13951661875571i
168.125654,21.7615891,6.15303421,0+6.13935290796824i
168.14948,21.7615891,6.15289927,0+6.13943035449906i
168.173492,12.0897141,6.15302896,0+4.57593088143842i
168.197846,12.0897141,4.58615875,0+4.57578095173307i
168.22148,12.0897141,4.58619452,0+4.5757249354871i
168.245642,12.0897141,4.58613348,0+4.57579174115122i
168.26948,31.4256516,4.58612728,0+7.37757776914313i
168.29348,21.7615891,7.39384413,0+6.1390792736836i
168.317492,21.7615891,6.15273046,0+6.13904861868274i
168.34148,31.4256516,6.15273666,0+7.37735484261363i
168.365654,21.7615891,7.39375734,0+6.13901191236692i
168.389483,31.4256516,6.15243483,0+7.37719047154619i
168.413483,21.7615891,7.39361715,0+6.13880685378804i
168.437974,21.7615891,6.15254259,0+6.13871953969686i
168.46148,21.7615891,6.15245533,0+6.13871509487453i
168.485672,2.41783905,6.15239096,0+2.04610840986652i
168.50948,31.4256516,2.05070901,0+7.37689722688873i
168.533495,21.7615891,7.39324999,0+6.13859548201577i
168.557495,12.0897141,6.15226173,0+4.57536727468209i
168.581483,2.41783905,4.58562946,0+2.04610396582431i
168.605645,21.7615891,2.05067539,0+6.13845477575256i
168.629483,31.4256516,6.15234709,0+7.37657523699474i
168.653486,31.4256516,7.3929472,0+7.3764992481595i
168.677797,2.41783905,7.39282417,0+2.04599690299354i
168.701483,31.4256516,2.05060673,0+7.37660318998659i
168.725654,21.7615891,7.3928318,0+6.13829679921569i
168.749483,12.0897141,6.15200996,0+4.57499745448082i
168.773483,21.7615891,4.58532286,0+6.13811613169666i
168.797852,31.4256516,6.1518445,0+7.37624812683344i
168.821483,31.4256516,7.39259434,0+7.37608917770733i
168.845657,21.7615891,7.39245415,0+6.13804845208783i
168.869486,21.7615891,6.15180302,0+6.13788436617499i
168.893489,12.0897141,6.15172005,0+4.57483341059901i
168.91752,12.0897141,4.58502388,0+4.57485653117014i
168.941486,21.7615891,4.58499098,0+6.13776523560145i
168.965645,31.4256516,6.15148449,0+7.37588365011612i
168.989483,12.0897141,7.39199686,0+4.57470142614281i
169.013486,31.4256516,4.58501816,0+7.37577902268333i
169.03794,21.7615891,7.3920722,0+6.13769133297512i
169.061486,12.0897141,6.15138149,0+4.57457122954897i
169.085675,12.0897141,4.58495808,0+4.5746085152912i
169.109486,21.7615891,4.58495617,0+6.13752076331597i
169.133486,21.7615891,6.15115547,0+6.13754510424253i
169.157797,-45.9415359,6.15114546,8.91668398115796+0i
169.181486,-55.6055984,8.93741798,9.80949029777423+0i
169.205657,-45.9415359,9.83233738,8.91647160925837+0i
169.229486,-45.9415359,8.93743801,8.9162217550487+0i
169.253495,-36.2618484,8.93708801,7.92154750385114+0i
169.277852,-45.9415359,7.93978262,8.91620853117636+0i
169.301486,21.7615891,8.93702602,0+6.1372393932405i
169.325648,21.7615891,6.15091038,0+6.13707552879814i
169.349489,12.0897141,6.15069962,0+4.57425197854848i
169.373489,21.7615891,4.5844574,0+6.13701316009296i
169.397852,21.7615891,6.15071297,0+6.13697785423955i
169.421486,12.0897141,6.15070057,0+4.57425403244214i
169.445663,31.4256516,4.58445072,0+7.37495376852909i
169.469486,31.4256516,7.39122438,0+7.3747085837809i
169.493489,21.7615891,7.39119148,0+6.13671165791494i
169.517852,12.0897141,6.150455,0+4.57393964368679i
169.541489,21.7615891,4.58423567,0+6.13650425214713i
169.565666,12.0897141,6.1502943,0+4.57391298218434i
169.589492,21.7615891,4.58401823,0+6.13664930695367i
169.613495,21.7615891,6.15024662,0+6.13653451456958i
169.63759,21.7615891,6.15015411,0+6.13644343616899i
169.661489,21.7615891,6.15014458,0+6.13641998772481i
169.68573,31.4256516,6.15005207,0+7.37423257587961i
169.709489,-45.9415359,7.39064598,8.91506945432502+0i
169.733492,-45.9415359,8.93603897,8.91482952987733+0i
169.757501,-45.9415359,8.93617725,8.9148176120633+0i
169.781489,-45.9415359,8.93583393,8.91478966646121+0i
169.805663,-36.2618484,8.93583393,7.92012419152546+0i
169.829489,-26.5977859,7.93883801,6.78314249781785+0i
169.853492,-55.6055984,6.79906654,9.80718725010617+0i
169.877858,-55.6055984,9.83066654,9.80727531291704+0i
169.901489,-45.9415359,9.83033848,8.91474422717026+0i
169.925663,-26.5977859,8.9355526,6.78308205074907+0i
169.949489,-36.2618484,6.79883385,7.91974182347204+0i
169.973501,-45.9415359,7.93853331,8.91424823640618+0i
169.997907,-45.9415359,8.93512154,8.91416815153586+0i
170.021492,-45.9415359,8.93535233,8.91423312353562+0i
170.045654,-36.2618484,8.93509197,7.91962492736961+0i
170.069492,-45.9415359,7.93826199,8.91424159965966+0i
170.093492,-26.5977859,8.93492126,6.78284581731769+0i
170.117852,-45.9415359,6.79840469,8.91395454057671+0i
170.141492,21.7615891,8.93471718,0+6.13569985324451i
170.165663,21.7615891,6.14926672,0+6.13560502098256i
170.189492,12.0897141,6.14924765,0+4.57311626092989i
170.213495,2.41783905,4.58340454,0+2.04508022315899i
170.237949,12.0897141,2.04977369,0+4.57311615175051i
170.261492,2.41783905,4.58338451,0+2.04507114763295i
170.285739,31.4256516,2.04968238,0+7.373119093019i
170.309498,21.7615891,7.38939953,0+6.13536609362954i
170.333501,21.7615891,6.14925575,0+6.13530462359738i
170.357806,31.4256516,6.14910889,0+7.37282779333152i
170.381492,21.7615891,7.38918114,0+6.13540642159781i
170.405654,-36.2618484,6.1489048,7.91882052281889+0i
170.429492,-36.2618484,7.9375186,7.91887880074606+0i
170.453495,-36.2618484,7.93728161,7.91873520116824+0i
170.477809,-45.9415359,7.93720388,8.91287169011242+0i
170.501495,-36.2618484,8.93393612,7.91851738635213+0i
170.525666,-36.2618484,7.93715858,7.9187548693437+0i
170.549495,-36.2618484,7.9371295,7.91865543600436+0i
170.573495,-36.2618484,7.9368639,7.91835697238838+0i
170.597809,-45.9415359,7.9368391,8.91272534100775+0i
170.621495,-26.5977859,8.93347073,6.78181419850816+0i
170.645669,-36.2618484,6.79751015,7.91841943251591+0i
170.669495,-36.2618484,7.93674326,7.91830851877396+0i
170.693495,-45.9415359,7.93675566,8.91255739163211+0i
170.717504,-45.9415359,8.93309784,8.91251636310771+0i
170.741495,-36.2618484,8.93333912,7.91808339533754+0i
170.765657,-36.2618484,7.93678188,7.91792733389473+0i
170.789495,-45.9415359,7.93668938,8.9122888228885+0i
170.813498,-36.2618484,8.93314457,7.91788792144399+0i
170.838001,-36.2618484,7.93641233,7.91791695912561+0i
170.861495,-36.2618484,7.93656778,7.9177230455697+0i
170.885687,-26.5977859,7.93656778,6.78128115492651+0i
170.909495,-36.2618484,6.79684734,7.9178030825847+0i
170.933498,-36.2618484,7.93620205,7.91776515963653+0i
170.957507,-45.9415359,7.93599176,8.91212201977402+0i
170.981498,-45.9415359,8.932868,8.91187674463948+0i
171.005669,-45.9415359,8.9326067,8.91182093603184+0i
171.029507,-36.2618484,8.93257046,7.91753697900892+0i
171.053504,-36.2618484,7.93610001,7.91745819590317+0i
171.077858,-45.9415359,7.93597221,8.91143538050112+0i
171.101498,-45.9415359,8.93239212,8.91164600939535+0i
171.125657,-36.2618484,8.93250561,7.9173448239024+0i
171.149498,-36.2618484,7.93596554,7.91722893049464+0i
171.173498,-45.9415359,7.93567085,8.91138331775916+0i
171.197861,-45.9415359,8.9321909,8.91146638983438+0i
171.221498,-45.9415359,8.93220139,8.91127280624105+0i
171.245672,-45.9415359,8.93220139,8.91105026315041+0i
171.269498,-45.9415359,8.93185806,8.91112061474088+0i
171.293498,-36.2618484,8.93182755,7.91691991134605+0i
171.317812,-36.2618484,7.93553257,7.91691467462651+0i
171.341498,-45.9415359,7.93510103,8.91095478677617+0i
171.365706,-36.2618484,8.93193054,7.91680354693327+0i
171.389498,-36.2618484,7.93534565,7.91683542073722+0i
171.413501,-26.5977859,7.93526697,6.78026958272186+0i
171.437946,-36.2618484,6.79593515,7.91667690301098+0i
171.461501,-36.2618484,7.9350338,7.91653315925432+0i
171.485678,-45.9415359,7.93500614,8.91072311316809+0i
171.509501,-36.2618484,8.93168831,7.91646242202791+0i
171.533501,21.7615891,7.93499851,0+6.13327161426791i
171.557809,31.4256516,6.14697981,0+7.37031869061443i
171.581498,31.4256516,7.38680458,0+7.37041279691846i
171.605672,31.4256516,7.38680458,0+7.3704180796841i
171.629501,31.4256516,7.38669252,0+7.37041825383754i
171.653501,12.0897141,7.38685274,0+4.57135453403296i
171.677867,12.0897141,4.58156252,0+4.57143967425197i
171.701501,12.0897141,4.58168077,0+4.57150752201642i
171.725675,21.7615891,4.58162689,0+6.13335965500987i
171.749507,12.0897141,6.14690018,0+4.57125453148917i
171.773501,31.4256516,4.58156776,0+7.37027549610381i
171.79787,21.7615891,7.38653898,0+6.13305994035709i
171.821501,-26.5977859,6.14682055,6.77973404041044+0i
171.845663,-36.2618484,6.79543686,7.91609989615989+0i
171.869501,-26.5977859,7.93459797,6.77970507648615+0i
171.893504,-26.5977859,6.79532909,6.77966912564144+0i
171.917867,-55.6055984,6.79539204,9.80212330823452+0i
171.941504,-36.2618484,9.82521248,7.91607810059469+0i
171.965675,-45.9415359,7.93428278,8.90974928463521+0i
171.989501,-45.9415359,8.93070602,8.90965402761683+0i
172.013504,-36.2618484,8.93060207,7.91575582006121+0i
172.037605,-45.9415359,7.93410969,8.90948396184041+0i
172.061504,-45.9415359,8.93063736,8.90959906945516+0i
172.085696,-36.2618484,8.93046761,7.91568004443535+0i
172.109504,-36.2618484,7.93415737,7.91564380723161+0i
172.133504,-36.2618484,7.93389177,7.9155687598439+0i
172.157507,-45.9415359,7.93391323,8.90956183348081+0i
172.181504,-45.9415359,8.93037415,8.90938524964468+0i
172.205666,-36.2618484,8.93006611,7.91534249254433+0i
172.229504,-55.6055984,7.9338007,9.80163369482169+0i
172.253504,-36.2618484,9.82465553,7.9151228188948+0i
172.277867,-36.2618484,7.93354225,7.91521312026606+0i
172.301504,-45.9415359,7.93389416,8.90911407577482+0i
172.325678,-45.9415359,8.93026161,8.90920969009635+0i
172.349504,-36.2618484,8.92982006,7.91518684337703+0i
172.373507,-45.9415359,7.93364906,8.90891824155406+0i
172.397873,-45.9415359,8.92981434,8.90891172450433+0i
172.421514,-45.9415359,8.92970657,8.9089112932408+0i
172.445709,-45.9415359,8.9296093,8.9089112932408+0i
172.469504,-45.9415359,8.92990971,8.90887013456983+0i
172.493507,-45.9415359,8.92975521,8.90874446202948+0i
172.517815,-45.9415359,8.92951488,8.90877817681496+0i
172.541504,-36.2618484,8.92957401,7.91503077794731+0i
172.565669,-36.2618484,7.93320322,7.9148775546624+0i
172.589507,-45.9415359,7.93332338,8.90853064072973+0i
172.613507,-36.2618484,8.92924309,7.91464421045189+0i
172.637968,-36.2618484,7.93312073,7.91475026248896+0i
172.661507,-55.6055984,7.93300629,9.80069123720117+0i
172.685754,-36.2618484,9.82363224,7.91464145103781+0i
172.709507,-36.2618484,7.93290234,7.91431098031194+0i
172.733507,-26.5977859,7.93289852,6.77824885996909+0i
172.75787,-36.2618484,6.79411459,7.91436480373101+0i
172.78151,-36.2618484,7.93290234,7.9145361399984+0i
172.80569,12.0897141,7.93289137,0+4.57016052292131i
172.829507,21.7615891,4.58055305,0+6.13156947359283i
172.85351,21.7615891,6.14529848,0+6.13165137223404i
172.877876,21.7615891,6.14517021,0+6.13162811778707i
172.901507,21.7615891,6.14519501,0+6.13157896213787i
172.925669,21.7615891,6.14508629,0+6.13167896245294i
172.949507,21.7615891,6.14520645,0+6.13145850448454i
172.97351,31.4256516,6.14498663,0+7.36836960118224i
172.99787,12.0897141,7.38443995,0+4.5699806810888i
173.021507,41.1053391,4.58022451,0+8.42697432679762i
173.045681,21.7615891,8.44554901,0+6.13129763476989i
173.06951,-45.9415359,6.14487028,8.90752422943711+0i
173.09351,-36.2618484,8.9282732,7.91379451372826+0i
173.11794,-36.2618484,7.93223381,7.9136828735935+0i
173.14152,-36.2618484,7.93208647,7.91367735708906+0i
173.165715,-36.2618484,7.9317894,7.91367696903463+0i
173.18951,-45.9415359,7.93212843,8.90726842192073+0i
173.21351,-36.2618484,8.92806911,7.91341734537311+0i
173.237965,-45.9415359,7.93163586,8.9072536255688+0i
173.26151,-55.6055984,8.92789936,9.79946373277488+0i
173.285745,-45.9415359,9.82193184,8.90710431022437+0i
173.309514,-36.2618484,8.92793751,7.91330021548961+0i
173.33351,-45.9415359,7.93150568,8.90712387435721+0i
173.357523,-36.2618484,8.92769146,7.91340777240935+0i
173.38151,-26.5977859,7.93138933,6.77754211439732+0i
173.405684,-45.9415359,6.79277229,8.90688567741708+0i
173.42951,-36.2618484,8.92741585,7.91329031461827+0i
173.453514,-26.5977859,7.9317131,6.77720188403051+0i
173.478007,-36.2618484,6.79275608,7.91306112291273+0i
173.501517,12.0897141,7.93147135,0+4.56946395256144i
173.525687,21.7615891,4.57959747,0+6.13070036339388i
173.549514,21.7615891,6.14433241,0+6.1306720689013i
173.573514,31.4256516,6.14420986,0+7.36726614156655i
173.597879,31.4256516,7.38334036,0+7.36722576548248i
173.621514,31.4256516,7.3834157,0+7.36715394098281i
173.645675,31.4256516,7.38343906,0+7.3671855110556i
173.669514,21.7615891,7.38335466,0+6.13037983692344i
173.693514,21.7615891,6.14389324,0+6.13042942617018i
173.717827,21.7615891,6.14401674,0+6.13034680486213i
173.741514,21.7615891,6.14405394,0+6.13034272255182i
173.765687,21.7615891,6.14405394,0+6.13028424427344i
173.789514,31.4256516,6.14387608,0+7.36676596062629i
173.813517,21.7615891,7.38292694,0+6.13030565558727i
173.838001,21.7615891,6.14377928,0+6.13019940911711i
173.86152,21.7615891,6.14373446,0+6.13012901665223i
173.885706,31.4256516,6.14372349,0+7.36675519568146i
173.909514,12.0897141,7.38301134,0+4.56893718481077i
173.933514,21.7615891,4.57925797,0+6.12998510256815i
173.957876,21.7615891,6.14365387,0+6.12998466261173i
173.981517,31.4256516,6.14360142,0+7.36654371985994i
174.005678,12.0897141,7.38289165,0+4.5689088144663i
174.029517,31.4256516,4.5791831,0+7.36640561835197i
174.053517,21.7615891,7.38268709,0+6.12986545724626i
174.077879,12.0897141,6.14351273,0+4.56884158043543i
174.101517,31.4256516,4.57908297,0+7.36642284177988i
174.125687,12.0897141,7.38265657,0+4.56888379308517i
174.149517,21.7615891,4.579041,0+6.12978321623998i
174.173523,12.0897141,6.14363861,0+4.56881732003267i
174.198026,-45.9415359,4.57895613,8.90527709263183+0i
174.221523,-45.9415359,8.92610645,8.90524143967839+0i
174.24569,-36.2618484,8.92593384,7.9117185401813+0i
174.269517,-45.9415359,7.93005133,8.90526463098624+0i
174.293517,-45.9415359,8.92623329,8.9051884343156+0i
174.317526,-36.2618484,8.92577553,7.91156724824644+0i
174.341517,31.4256516,7.92994022,0+7.36610822404889i
174.365678,21.7615891,7.38205671,0+6.12956836362443i
174.389517,41.1053391,6.14304924,0+8.42431652411797i
174.413517,21.7615891,8.44293785,0+6.12933061760106i
174.43801,31.4256516,6.14307117,0+7.36592571280208i
174.461517,21.7615891,7.38198519,0+6.12939289593517i
174.485709,21.7615891,6.142941,0+6.12933018104291i
174.50952,31.4256516,6.14285231,0+7.36555124267352i
174.533529,21.7615891,7.3819418,0+6.12920690157264i
174.557529,12.0897141,6.14286184,0+4.56849834948517i
174.581526,2.41783905,4.57867479,0+2.04302895903134i
174.60569,31.4256516,2.04755712,0+7.36555631175588i
174.62952,21.7615891,7.38177538,0+6.12912216731126i
174.65352,31.4256516,6.14280462,0+7.36543657633569i
174.67783,21.7615891,7.381639,0+6.12911652023391i
174.70152,31.4256516,6.14266539,0+7.36540250867071i
174.725681,31.4256516,7.38173532,0+7.36539738997204i
174.74952,2.41783905,7.3817153,0+2.04287168607156i
174.77352,31.4256516,2.04752517,0+7.36512157561231i
174.797885,31.4256516,7.3814826,0+7.36514442322579i
174.82152,21.7615891,7.38149548,0+6.1289063621857i
174.84569,21.7615891,6.1425333,0+6.12891107504329i
174.86952,21.7615891,6.14234114,0+6.12885474224339i
174.893523,21.7615891,6.1423192,0+6.1286820688462i
174.917529,12.0897141,6.14232349,0+4.56795327542691i
174.941523,21.7615891,4.57816505,0+6.12864734194147i
174.965693,31.4256516,6.14234495,0+7.36486440413331i
174.989523,21.7615891,7.38110781,0+6.12864031203435i
175.013523,21.7615891,6.14228296,0+6.12858624221587i
175.037977,12.0897141,6.14216375,0+4.56790492399581i
175.06152,12.0897141,4.5781436,0+4.56784259714969i
175.085706,12.0897141,4.57804537,0+4.5679885289275i
175.109523,21.7615891,4.57811213,0+6.12856202510028i
175.133523,21.7615891,6.14193058,0+6.12858234496369i
175.157818,12.0897141,6.14202642,0+4.56790875613452i
175.181523,12.0897141,4.57791519,0+4.56779723845753i
175.205696,12.0897141,4.57791519,0+4.56781758404337i
175.229523,21.7615891,4.5779953,0+6.12832434713939i
175.253526,21.7615891,6.14191246,0+6.12828751421852i
175.277962,31.4256516,6.14186716,0+7.36443294098053i
175.301535,21.7615891,7.38063192,0+6.12829191376811i
175.325693,21.7615891,6.14182806,0+6.12820044234569i
175.349523,21.7615891,6.14172554,0+6.1281679406222i
175.373523,12.0897141,6.14168167,0+4.5674908118615i
175.39784,21.7615891,4.57762194,0+6.12801725031488i
175.421523,2.41783905,6.14166641,0+2.04260251597798i
175.445687,21.7615891,2.04713082,0+6.12802255601731i
175.469526,-36.2618484,6.1415596,7.90934283585668+0i
175.493526,-36.2618484,7.92798567,7.90932991646523+0i
175.517885,-55.6055984,7.92792034,9.79428614997275+0i
175.541523,-26.5977859,9.81725121,6.77403842144581+0i
175.565696,-26.5977859,6.7897439,6.77406160442546+0i
175.589532,-45.9415359,6.78952599,8.90262603250583+0i
175.613535,31.4256516,8.9233923,0+7.3639354824998i
175.637626,21.7615891,7.38023472,0+6.12775026606917i
175.661526,12.0897141,6.14137793,0+4.56731338539712i
175.685773,31.4256516,4.57750416,0+7.3637909732332i
175.709526,31.4256516,7.38002539,0+7.36364976367051i
175.733526,12.0897141,7.38008356,0+4.56708922649979i
175.757532,21.7615891,4.57730007,0+6.12757000368101i
175.781526,31.4256516,6.14120436,0+7.36354073094598i
175.805687,12.0897141,7.37984419,0+4.56704311309986i
175.829526,31.4256516,4.57723188,0+7.36336352793081i
175.853526,12.0897141,7.3794117,0+4.56693279628203i
175.877885,12.0897141,4.57720518,0+4.56705792344533i
175.901526,31.4256516,4.57710981,0+7.36353444640255i
175.925702,21.7615891,7.37947512,0+6.12748111975776i
175.949529,12.0897141,6.14097834,0+4.56704359645317i
175.973538,21.7615891,4.57705021,0+6.12733838240542i
175.99794,21.7615891,6.14081001,0+6.12722018594735i
176.021526,31.4256516,6.14071751,0+7.36313440205878i
176.045699,21.7615891,7.37929153,0+6.1272386587239i
176.069526,41.1053391,6.14068604,0+8.42135477443447i
176.093529,21.7615891,8.43955421,0+6.12709997883577i
176.117888,41.1053391,6.14058161,0+8.42107332282653i
176.141529,21.7615891,8.43939686,0+6.12704595022409i
176.16569,21.7615891,6.1405158,0+6.12714683654055i
176.189529,21.7615891,6.14059639,0+6.12692714203185i
176.213529,12.0897141,6.14046907,0+4.56670661989573i
176.23798,21.7615891,4.57681847,0+6.12700448530728i
176.261529,21.7615891,6.14047384,0+6.12697747135549i
176.285776,21.7615891,6.14047384,0+6.12686078911233i
176.309538,-36.2618484,6.14028692,7.90799070432414+0i
176.333538,-36.2618484,7.92621708,7.90798474076115+0i
176.357843,-45.9415359,7.92628288,8.9009833193099+0i
